"","Domain.Code","Domain","Area.Code","Area","Element.Code","Element","Item.Code","Item","Year.Code","Year","Unit","Value","Flag","Flag.Description","Total_production","Percentage_of_average"
"838","QA","Live Animals",157,"Nicaragua",5111,"Stocks",1034,"Pigs",2015,2015,"Head",595158,"","Official data",6022246,69.18
"839","QA","Live Animals",157,"Nicaragua",5111,"Stocks",976,"Sheep",2015,2015,"Head",6510,"Im","FAO data based on imputation methodology",6022246,0.76
"840","QA","Live Animals",158,"Niger",5111,"Stocks",1107,"Asses",2015,2015,"Head",1766080,"","Official data",42832565,28.86
"841","QA","Live Animals",158,"Niger",5111,"Stocks",1126,"Camels",2015,2015,"Head",1742548,"","Official data",42832565,28.48
"842","QA","Live Animals",158,"Niger",5111,"Stocks",866,"Cattle",2015,2015,"Head",12059951,"","Official data",42832565,197.09
"843","QA","Live Animals",158,"Niger",5111,"Stocks",1016,"Goats",2015,2015,"Head",15478902,"","Official data",42832565,252.97
"844","QA","Live Animals",158,"Niger",5111,"Stocks",1096,"Horses",2015,2015,"Head",245743,"","Official data",42832565,4.02
"845","QA","Live Animals",158,"Niger",5111,"Stocks",1034,"Pigs",2015,2015,"Head",42469,"Im","FAO data based on imputation methodology",42832565,0.69
"846","QA","Live Animals",158,"Niger",5111,"Stocks",976,"Sheep",2015,2015,"Head",11496872,"","Official data",42832565,187.89
"847","QA","Live Animals",159,"Nigeria",5111,"Stocks",1107,"Asses",2015,2015,"Head",1281213,"Im","FAO data based on imputation methodology",143375722,6.26
"848","QA","Live Animals",159,"Nigeria",5111,"Stocks",1126,"Camels",2015,2015,"Head",279534,"","Official data",143375722,1.36
"849","QA","Live Animals",159,"Nigeria",5111,"Stocks",866,"Cattle",2015,2015,"Head",20184763,"","Official data",143375722,98.55
"850","QA","Live Animals",159,"Nigeria",5111,"Stocks",1016,"Goats",2015,2015,"Head",72527691,"","Official data",143375722,354.1
"851","QA","Live Animals",159,"Nigeria",5111,"Stocks",1096,"Horses",2015,2015,"Head",102147,"","Official data",143375722,0.5
"852","QA","Live Animals",159,"Nigeria",5111,"Stocks",1034,"Pigs",2015,2015,"Head",7368216,"","Official data",143375722,35.97
"853","QA","Live Animals",159,"Nigeria",5111,"Stocks",976,"Sheep",2015,2015,"Head",41632158,"","Official data",143375722,203.26
"854","QA","Live Animals",160,"Niue",5111,"Stocks",866,"Cattle",2015,2015,"Head",113,"Im","FAO data based on imputation methodology",2311,9.78
"855","QA","Live Animals",160,"Niue",5111,"Stocks",1034,"Pigs",2015,2015,"Head",2198,"Im","FAO data based on imputation methodology",2311,190.22
"856","QA","Live Animals",161,"Norfolk Island",5111,"Stocks",866,"Cattle",2015,2015,"Head",NA,"M","Data not available",NA,NA
"857","QA","Live Animals",154,"North Macedonia",5111,"Stocks",946,"Buffaloes",2015,2015,"Head",646,"Im","FAO data based on imputation methodology",1289889,0.3
"858","QA","Live Animals",154,"North Macedonia",5111,"Stocks",866,"Cattle",2015,2015,"Head",253442,"","Official data",1289889,117.89
"859","QA","Live Animals",154,"North Macedonia",5111,"Stocks",1016,"Goats",2015,2015,"Head",88064,"","Official data",1289889,40.96
"860","QA","Live Animals",154,"North Macedonia",5111,"Stocks",1096,"Horses",2015,2015,"Head",18784,"","Official data",1289889,8.74
"861","QA","Live Animals",154,"North Macedonia",5111,"Stocks",1034,"Pigs",2015,2015,"Head",195443,"","Official data",1289889,90.91
"862","QA","Live Animals",154,"North Macedonia",5111,"Stocks",976,"Sheep",2015,2015,"Head",733510,"","Official data",1289889,341.2
"863","QA","Live Animals",162,"Norway",5111,"Stocks",866,"Cattle",2015,2015,"Head",853327,"","Official data",4186643,101.91
"864","QA","Live Animals",162,"Norway",5111,"Stocks",1016,"Goats",2015,2015,"Head",67007,"","Official data",4186643,8
"865","QA","Live Animals",162,"Norway",5111,"Stocks",1096,"Horses",2015,2015,"Head",37005,"","Official data",4186643,4.42
"866","QA","Live Animals",162,"Norway",5111,"Stocks",1034,"Pigs",2015,2015,"Head",848813,"","Official data",4186643,101.37
"867","QA","Live Animals",162,"Norway",5111,"Stocks",976,"Sheep",2015,2015,"Head",2380491,"","Official data",4186643,284.3
"868","QA","Live Animals",221,"Oman",5111,"Stocks",1107,"Asses",2015,2015,"Head",23861,"Im","FAO data based on imputation methodology",3390371,3.52
"869","QA","Live Animals",221,"Oman",5111,"Stocks",1126,"Camels",2015,2015,"Head",252660,"","Official data",3390371,37.26
"870","QA","Live Animals",221,"Oman",5111,"Stocks",866,"Cattle",2015,2015,"Head",374020,"","Official data",3390371,55.16
"871","QA","Live Animals",221,"Oman",5111,"Stocks",1016,"Goats",2015,2015,"Head",2169450,"","Official data",3390371,319.94
"872","QA","Live Animals",221,"Oman",5111,"Stocks",976,"Sheep",2015,2015,"Head",570380,"","Official data",3390371,84.12
"873","QA","Live Animals",165,"Pakistan",5111,"Stocks",1107,"Asses",2015,2015,"Head",5034000,"","Official data",181294000,22.21
"874","QA","Live Animals",165,"Pakistan",5111,"Stocks",946,"Buffaloes",2015,2015,"Head",35580000,"","Official data",181294000,157
"875","QA","Live Animals",165,"Pakistan",5111,"Stocks",1126,"Camels",2015,2015,"Head",1035000,"","Official data",181294000,4.57
"876","QA","Live Animals",165,"Pakistan",5111,"Stocks",866,"Cattle",2015,2015,"Head",41241000,"","Official data",181294000,181.99
"877","QA","Live Animals",165,"Pakistan",5111,"Stocks",1016,"Goats",2015,2015,"Head",68420000,"","Official data",181294000,301.92
"878","QA","Live Animals",165,"Pakistan",5111,"Stocks",1096,"Horses",2015,2015,"Head",362000,"","Official data",181294000,1.6
"879","QA","Live Animals",165,"Pakistan",5111,"Stocks",1110,"Mules",2015,2015,"Head",182000,"","Official data",181294000,0.8
"880","QA","Live Animals",165,"Pakistan",5111,"Stocks",976,"Sheep",2015,2015,"Head",29440000,"","Official data",181294000,129.91
"881","QA","Live Animals",299,"Palestine",5111,"Stocks",866,"Cattle",2015,2015,"Head",36730,"*","Unofficial figure",1000194,11.02
"882","QA","Live Animals",299,"Palestine",5111,"Stocks",1016,"Goats",2015,2015,"Head",219940,"*","Unofficial figure",1000194,65.97
"883","QA","Live Animals",299,"Palestine",5111,"Stocks",976,"Sheep",2015,2015,"Head",743524,"Im","FAO data based on imputation methodology",1000194,223.01
"884","QA","Live Animals",166,"Panama",5111,"Stocks",866,"Cattle",2015,2015,"Head",1540500,"","Official data",2029427,379.54
"885","QA","Live Animals",166,"Panama",5111,"Stocks",1016,"Goats",2015,2015,"Head",8551,"Im","FAO data based on imputation methodology",2029427,2.11
"886","QA","Live Animals",166,"Panama",5111,"Stocks",1096,"Horses",2015,2015,"Head",112955,"Im","FAO data based on imputation methodology",2029427,27.83
"887","QA","Live Animals",166,"Panama",5111,"Stocks",1110,"Mules",2015,2015,"Head",2421,"Im","FAO data based on imputation methodology",2029427,0.6
"888","QA","Live Animals",166,"Panama",5111,"Stocks",1034,"Pigs",2015,2015,"Head",365000,"","Official data",2029427,89.93
"889","QA","Live Animals",168,"Papua New Guinea",5111,"Stocks",866,"Cattle",2015,2015,"Head",92851,"Im","FAO data based on imputation methodology",2114102,21.96
"890","QA","Live Animals",168,"Papua New Guinea",5111,"Stocks",1016,"Goats",2015,2015,"Head",3015,"Im","FAO data based on imputation methodology",2114102,0.71
"891","QA","Live Animals",168,"Papua New Guinea",5111,"Stocks",1096,"Horses",2015,2015,"Head",2050,"Im","FAO data based on imputation methodology",2114102,0.48
"892","QA","Live Animals",168,"Papua New Guinea",5111,"Stocks",1034,"Pigs",2015,2015,"Head",2008913,"Im","FAO data based on imputation methodology",2114102,475.12
"893","QA","Live Animals",168,"Papua New Guinea",5111,"Stocks",976,"Sheep",2015,2015,"Head",7273,"Im","FAO data based on imputation methodology",2114102,1.72
"894","QA","Live Animals",169,"Paraguay",5111,"Stocks",1107,"Asses",2015,2015,"Head",35023,"Im","FAO data based on imputation methodology",16448897,1.49
"895","QA","Live Animals",169,"Paraguay",5111,"Stocks",866,"Cattle",2015,2015,"Head",14216256,"","Official data",16448897,604.99
"896","QA","Live Animals",169,"Paraguay",5111,"Stocks",1016,"Goats",2015,2015,"Head",147361,"","Official data",16448897,6.27
"897","QA","Live Animals",169,"Paraguay",5111,"Stocks",1096,"Horses",2015,2015,"Head",275922,"","Official data",16448897,11.74
"898","QA","Live Animals",169,"Paraguay",5111,"Stocks",1110,"Mules",2015,2015,"Head",10650,"F","FAO estimate",16448897,0.45
"899","QA","Live Animals",169,"Paraguay",5111,"Stocks",1034,"Pigs",2015,2015,"Head",1265328,"","Official data",16448897,53.85
"900","QA","Live Animals",169,"Paraguay",5111,"Stocks",976,"Sheep",2015,2015,"Head",498357,"","Official data",16448897,21.21
"901","QA","Live Animals",170,"Peru",5111,"Stocks",1107,"Asses",2015,2015,"Head",640772,"Im","FAO data based on imputation methodology",24300664,18.46
"902","QA","Live Animals",170,"Peru",5111,"Stocks",866,"Cattle",2015,2015,"Head",5553470,"","Official data",24300664,159.97
"903","QA","Live Animals",170,"Peru",5111,"Stocks",1016,"Goats",2015,2015,"Head",1882042,"","Official data",24300664,54.21
"904","QA","Live Animals",170,"Peru",5111,"Stocks",1096,"Horses",2015,2015,"Head",743290,"Im","FAO data based on imputation methodology",24300664,21.41
"905","QA","Live Animals",170,"Peru",5111,"Stocks",1110,"Mules",2015,2015,"Head",307336,"Im","FAO data based on imputation methodology",24300664,8.85
"906","QA","Live Animals",170,"Peru",5111,"Stocks",1034,"Pigs",2015,2015,"Head",3200714,"","Official data",24300664,92.2
"907","QA","Live Animals",170,"Peru",5111,"Stocks",976,"Sheep",2015,2015,"Head",11973040,"","Official data",24300664,344.89
"908","QA","Live Animals",171,"Philippines",5111,"Stocks",946,"Buffaloes",2015,2015,"Head",2854838,"","Official data",21335175,80.29
"909","QA","Live Animals",171,"Philippines",5111,"Stocks",866,"Cattle",2015,2015,"Head",2534243,"","Official data",21335175,71.27
"910","QA","Live Animals",171,"Philippines",5111,"Stocks",1016,"Goats",2015,2015,"Head",3674186,"","Official data",21335175,103.33
"911","QA","Live Animals",171,"Philippines",5111,"Stocks",1096,"Horses",2015,2015,"Head",242186,"Im","FAO data based on imputation methodology",21335175,6.81
"912","QA","Live Animals",171,"Philippines",5111,"Stocks",1034,"Pigs",2015,2015,"Head",11999722,"","Official data",21335175,337.46
"913","QA","Live Animals",171,"Philippines",5111,"Stocks",976,"Sheep",2015,2015,"Head",30000,"Im","FAO data based on imputation methodology",21335175,0.84
"914","QA","Live Animals",173,"Poland",5111,"Stocks",866,"Cattle",2015,2015,"Head",5960693,"","Official data",18116829,164.51
"915","QA","Live Animals",173,"Poland",5111,"Stocks",1016,"Goats",2015,2015,"Head",81727,"","Official data",18116829,2.26
"916","QA","Live Animals",173,"Poland",5111,"Stocks",1096,"Horses",2015,2015,"Head",207065,"","Official data",18116829,5.71
"917","QA","Live Animals",173,"Poland",5111,"Stocks",1034,"Pigs",2015,2015,"Head",11639790,"","Official data",18116829,321.24
"918","QA","Live Animals",173,"Poland",5111,"Stocks",976,"Sheep",2015,2015,"Head",227554,"","Official data",18116829,6.28
"919","QA","Live Animals",174,"Portugal",5111,"Stocks",1107,"Asses",2015,2015,"Head",9000,"F","FAO estimate",6316034,1
"920","QA","Live Animals",174,"Portugal",5111,"Stocks",866,"Cattle",2015,2015,"Head",1606000,"","Official data",6316034,177.99
"921","QA","Live Animals",174,"Portugal",5111,"Stocks",1016,"Goats",2015,2015,"Head",373000,"","Official data",6316034,41.34
"922","QA","Live Animals",174,"Portugal",5111,"Stocks",1096,"Horses",2015,2015,"Head",34034,"Im","FAO data based on imputation methodology",6316034,3.77
"923","QA","Live Animals",174,"Portugal",5111,"Stocks",1110,"Mules",2015,2015,"Head",4000,"F","FAO estimate",6316034,0.44
"924","QA","Live Animals",174,"Portugal",5111,"Stocks",1034,"Pigs",2015,2015,"Head",2247000,"","Official data",6316034,249.03
"925","QA","Live Animals",174,"Portugal",5111,"Stocks",976,"Sheep",2015,2015,"Head",2043000,"","Official data",6316034,226.42
"926","QA","Live Animals",177,"Puerto Rico",5111,"Stocks",1107,"Asses",2015,2015,"Head",2000,"Im","FAO data based on imputation methodology",440108,3.18
"927","QA","Live Animals",177,"Puerto Rico",5111,"Stocks",866,"Cattle",2015,2015,"Head",375723,"Im","FAO data based on imputation methodology",440108,597.59
"928","QA","Live Animals",177,"Puerto Rico",5111,"Stocks",1016,"Goats",2015,2015,"Head",2707,"Im","FAO data based on imputation methodology",440108,4.31
"929","QA","Live Animals",177,"Puerto Rico",5111,"Stocks",1096,"Horses",2015,2015,"Head",5904,"Im","FAO data based on imputation methodology",440108,9.39
"930","QA","Live Animals",177,"Puerto Rico",5111,"Stocks",1110,"Mules",2015,2015,"Head",2601,"Im","FAO data based on imputation methodology",440108,4.14
"931","QA","Live Animals",177,"Puerto Rico",5111,"Stocks",1034,"Pigs",2015,2015,"Head",44842,"Im","FAO data based on imputation methodology",440108,71.32
"932","QA","Live Animals",177,"Puerto Rico",5111,"Stocks",976,"Sheep",2015,2015,"Head",6331,"Im","FAO data based on imputation methodology",440108,10.07
"933","QA","Live Animals",179,"Qatar",5111,"Stocks",1126,"Camels",2015,2015,"Head",84216,"","Official data",1056021,39.87
"934","QA","Live Animals",179,"Qatar",5111,"Stocks",866,"Cattle",2015,2015,"Head",17412,"","Official data",1056021,8.24
"935","QA","Live Animals",179,"Qatar",5111,"Stocks",1016,"Goats",2015,2015,"Head",314920,"","Official data",1056021,149.11
"936","QA","Live Animals",179,"Qatar",5111,"Stocks",1096,"Horses",2015,2015,"Head",8349,"","Official data",1056021,3.95
"937","QA","Live Animals",179,"Qatar",5111,"Stocks",976,"Sheep",2015,2015,"Head",631124,"","Official data",1056021,298.82
"938","QA","Live Animals",117,"Republic of Korea",5111,"Stocks",1107,"Asses",2015,2015,"Head",0,"Im","FAO data based on imputation methodology",13828442,0
"939","QA","Live Animals",117,"Republic of Korea",5111,"Stocks",866,"Cattle",2015,2015,"Head",3337309,"","Official data",13828442,168.94
"940","QA","Live Animals",117,"Republic of Korea",5111,"Stocks",1016,"Goats",2015,2015,"Head",284121,"","Official data",13828442,14.38
"941","QA","Live Animals",117,"Republic of Korea",5111,"Stocks",1096,"Horses",2015,2015,"Head",16859,"","Official data",13828442,0.85
"942","QA","Live Animals",117,"Republic of Korea",5111,"Stocks",1110,"Mules",2015,2015,"Head",0,"Im","FAO data based on imputation methodology",13828442,0
"943","QA","Live Animals",117,"Republic of Korea",5111,"Stocks",1034,"Pigs",2015,2015,"Head",10186898,"","Official data",13828442,515.66
"944","QA","Live Animals",117,"Republic of Korea",5111,"Stocks",976,"Sheep",2015,2015,"Head",3255,"","Official data",13828442,0.16
"945","QA","Live Animals",146,"Republic of Moldova",5111,"Stocks",1107,"Asses",2015,2015,"Head",2195,"","Official data",1387884,0.95
"946","QA","Live Animals",146,"Republic of Moldova",5111,"Stocks",866,"Cattle",2015,2015,"Head",191214,"","Official data",1387884,82.66
"947","QA","Live Animals",146,"Republic of Moldova",5111,"Stocks",1016,"Goats",2015,2015,"Head",110695,"","Official data",1387884,47.85
"948","QA","Live Animals",146,"Republic of Moldova",5111,"Stocks",1096,"Horses",2015,2015,"Head",41943,"","Official data",1387884,18.13
"949","QA","Live Animals",146,"Republic of Moldova",5111,"Stocks",1034,"Pigs",2015,2015,"Head",472762,"","Official data",1387884,204.38
"950","QA","Live Animals",146,"Republic of Moldova",5111,"Stocks",976,"Sheep",2015,2015,"Head",569075,"","Official data",1387884,246.02
"951","QA","Live Animals",182,"Réunion",5111,"Stocks",1107,"Asses",2015,2015,"Head",10,"Im","FAO data based on imputation methodology",141414,0.05
"952","QA","Live Animals",182,"Réunion",5111,"Stocks",866,"Cattle",2015,2015,"Head",30798,"Im","FAO data based on imputation methodology",141414,152.45
"953","QA","Live Animals",182,"Réunion",5111,"Stocks",1016,"Goats",2015,2015,"Head",40455,"Im","FAO data based on imputation methodology",141414,200.25
"954","QA","Live Animals",182,"Réunion",5111,"Stocks",1096,"Horses",2015,2015,"Head",397,"Im","FAO data based on imputation methodology",141414,1.97
"955","QA","Live Animals",182,"Réunion",5111,"Stocks",1110,"Mules",2015,2015,"Head",5,"Im","FAO data based on imputation methodology",141414,0.02
"956","QA","Live Animals",182,"Réunion",5111,"Stocks",1034,"Pigs",2015,2015,"Head",68775,"Im","FAO data based on imputation methodology",141414,340.44
"957","QA","Live Animals",182,"Réunion",5111,"Stocks",976,"Sheep",2015,2015,"Head",974,"Im","FAO data based on imputation methodology",141414,4.82
"958","QA","Live Animals",183,"Romania",5111,"Stocks",1107,"Asses",2015,2015,"Head",30011,"Im","FAO data based on imputation methodology",18600829,0.97
"959","QA","Live Animals",183,"Romania",5111,"Stocks",866,"Cattle",2015,2015,"Head",2068888,"","Official data",18600829,66.74
"960","QA","Live Animals",183,"Romania",5111,"Stocks",1016,"Goats",2015,2015,"Head",1417176,"","Official data",18600829,45.71
"961","QA","Live Animals",183,"Romania",5111,"Stocks",1096,"Horses",2015,2015,"Head",524741,"","Official data",18600829,16.93
"962","QA","Live Animals",183,"Romania",5111,"Stocks",1034,"Pigs",2015,2015,"Head",5041788,"","Official data",18600829,162.63
"963","QA","Live Animals",183,"Romania",5111,"Stocks",976,"Sheep",2015,2015,"Head",9518225,"","Official data",18600829,307.03
"964","QA","Live Animals",185,"Russian Federation",5111,"Stocks",1107,"Asses",2015,2015,"Head",12150,"","Official data",64891625,0.17
"965","QA","Live Animals",185,"Russian Federation",5111,"Stocks",946,"Buffaloes",2015,2015,"Head",6907,"","Official data",64891625,0.1
"966","QA","Live Animals",185,"Russian Federation",5111,"Stocks",1126,"Camels",2015,2015,"Head",6602,"","Official data",64891625,0.09
"967","QA","Live Animals",185,"Russian Federation",5111,"Stocks",866,"Cattle",2015,2015,"Head",19263687,"","Official data",64891625,267.17
"968","QA","Live Animals",185,"Russian Federation",5111,"Stocks",1016,"Goats",2015,2015,"Head",2104459,"","Official data",64891625,29.19
"969","QA","Live Animals",185,"Russian Federation",5111,"Stocks",1096,"Horses",2015,2015,"Head",1373260,"","Official data",64891625,19.05
"970","QA","Live Animals",185,"Russian Federation",5111,"Stocks",1110,"Mules",2015,2015,"Head",208,"","Official data",64891625,0
"971","QA","Live Animals",185,"Russian Federation",5111,"Stocks",1034,"Pigs",2015,2015,"Head",19546095,"","Official data",64891625,271.09
"972","QA","Live Animals",185,"Russian Federation",5111,"Stocks",976,"Sheep",2015,2015,"Head",22578257,"","Official data",64891625,313.14
"973","QA","Live Animals",184,"Rwanda",5111,"Stocks",866,"Cattle",2015,2015,"Head",1349792,"","Official data",6264989,86.18
"974","QA","Live Animals",184,"Rwanda",5111,"Stocks",1016,"Goats",2015,2015,"Head",2706382,"","Official data",6264989,172.79
"975","QA","Live Animals",184,"Rwanda",5111,"Stocks",1034,"Pigs",2015,2015,"Head",1492506,"","Official data",6264989,95.29
"976","QA","Live Animals",184,"Rwanda",5111,"Stocks",976,"Sheep",2015,2015,"Head",716309,"","Official data",6264989,45.73
"977","QA","Live Animals",187,"Saint Helena, Ascension and Tristan da Cunha",5111,"Stocks",1107,"Asses",2015,2015,"Head",403,"Im","FAO data based on imputation methodology",3604,67.09
"978","QA","Live Animals",187,"Saint Helena, Ascension and Tristan da Cunha",5111,"Stocks",866,"Cattle",2015,2015,"Head",685,"Im","FAO data based on imputation methodology",3604,114.04
"979","QA","Live Animals",187,"Saint Helena, Ascension and Tristan da Cunha",5111,"Stocks",1016,"Goats",2015,2015,"Head",1093,"Im","FAO data based on imputation methodology",3604,181.96
"980","QA","Live Animals",187,"Saint Helena, Ascension and Tristan da Cunha",5111,"Stocks",1096,"Horses",2015,2015,"Head",0,"Im","FAO data based on imputation methodology",3604,0
"981","QA","Live Animals",187,"Saint Helena, Ascension and Tristan da Cunha",5111,"Stocks",1034,"Pigs",2015,2015,"Head",623,"Im","FAO data based on imputation methodology",3604,103.72
"982","QA","Live Animals",187,"Saint Helena, Ascension and Tristan da Cunha",5111,"Stocks",976,"Sheep",2015,2015,"Head",800,"F","FAO estimate",3604,133.19
"983","QA","Live Animals",188,"Saint Kitts and Nevis",5111,"Stocks",866,"Cattle",2015,2015,"Head",2200,"F","FAO estimate",19469,45.2
"984","QA","Live Animals",188,"Saint Kitts and Nevis",5111,"Stocks",1016,"Goats",2015,2015,"Head",4334,"Im","FAO data based on imputation methodology",19469,89.04
"985","QA","Live Animals",188,"Saint Kitts and Nevis",5111,"Stocks",1034,"Pigs",2015,2015,"Head",7075,"Im","FAO data based on imputation methodology",19469,145.36
"986","QA","Live Animals",188,"Saint Kitts and Nevis",5111,"Stocks",976,"Sheep",2015,2015,"Head",5860,"Im","FAO data based on imputation methodology",19469,120.4
"987","QA","Live Animals",189,"Saint Lucia",5111,"Stocks",1107,"Asses",2015,2015,"Head",603,"Im","FAO data based on imputation methodology",80412,5.25
"988","QA","Live Animals",189,"Saint Lucia",5111,"Stocks",866,"Cattle",2015,2015,"Head",10946,"Im","FAO data based on imputation methodology",80412,95.29
"989","QA","Live Animals",189,"Saint Lucia",5111,"Stocks",1016,"Goats",2015,2015,"Head",14500,"F","FAO estimate",80412,126.22
"990","QA","Live Animals",189,"Saint Lucia",5111,"Stocks",1096,"Horses",2015,2015,"Head",1104,"Im","FAO data based on imputation methodology",80412,9.61
"991","QA","Live Animals",189,"Saint Lucia",5111,"Stocks",1110,"Mules",2015,2015,"Head",1103,"Im","FAO data based on imputation methodology",80412,9.6
"992","QA","Live Animals",189,"Saint Lucia",5111,"Stocks",1034,"Pigs",2015,2015,"Head",42000,"F","FAO estimate",80412,365.62
"993","QA","Live Animals",189,"Saint Lucia",5111,"Stocks",976,"Sheep",2015,2015,"Head",10156,"Im","FAO data based on imputation methodology",80412,88.41
"994","QA","Live Animals",190,"Saint Pierre and Miquelon",5111,"Stocks",866,"Cattle",2015,2015,"Head",37,"Im","FAO data based on imputation methodology",NA,NA
"995","QA","Live Animals",190,"Saint Pierre and Miquelon",5111,"Stocks",1016,"Goats",2015,2015,"Head",NA,"M","Data not available",NA,NA
"996","QA","Live Animals",190,"Saint Pierre and Miquelon",5111,"Stocks",1096,"Horses",2015,2015,"Head",NA,"M","Data not available",NA,NA
"997","QA","Live Animals",190,"Saint Pierre and Miquelon",5111,"Stocks",1034,"Pigs",2015,2015,"Head",NA,"M","Data not available",NA,NA
"998","QA","Live Animals",190,"Saint Pierre and Miquelon",5111,"Stocks",976,"Sheep",2015,2015,"Head",253,"Im","FAO data based on imputation methodology",NA,NA
"999","QA","Live Animals",191,"Saint Vincent and the Grenadines",5111,"Stocks",1107,"Asses",2015,2015,"Head",1304,"Im","FAO data based on imputation methodology",29576,22.04
"1000","QA","Live Animals",191,"Saint Vincent and the Grenadines",5111,"Stocks",866,"Cattle",2015,2015,"Head",3494,"Im","FAO data based on imputation methodology",29576,59.07
"1001","QA","Live Animals",191,"Saint Vincent and the Grenadines",5111,"Stocks",1016,"Goats",2015,2015,"Head",9547,"Im","FAO data based on imputation methodology",29576,161.4
"1002","QA","Live Animals",191,"Saint Vincent and the Grenadines",5111,"Stocks",1034,"Pigs",2015,2015,"Head",7202,"Im","FAO data based on imputation methodology",29576,121.75
"1003","QA","Live Animals",191,"Saint Vincent and the Grenadines",5111,"Stocks",976,"Sheep",2015,2015,"Head",8029,"Im","FAO data based on imputation methodology",29576,135.74
"1004","QA","Live Animals",244,"Samoa",5111,"Stocks",1107,"Asses",2015,2015,"Head",7000,"Im","FAO data based on imputation methodology",234007,11.97
"1005","QA","Live Animals",244,"Samoa",5111,"Stocks",866,"Cattle",2015,2015,"Head",56504,"","Official data",234007,96.59
"1006","QA","Live Animals",244,"Samoa",5111,"Stocks",1096,"Horses",2015,2015,"Head",1906,"Im","FAO data based on imputation methodology",234007,3.26
"1007","QA","Live Animals",244,"Samoa",5111,"Stocks",1034,"Pigs",2015,2015,"Head",168597,"","Official data",234007,288.19
"1008","QA","Live Animals",193,"Sao Tome and Principe",5111,"Stocks",1107,"Asses",2015,2015,"Head",45,"Im","FAO data based on imputation methodology",45706,0.69
"1009","QA","Live Animals",193,"Sao Tome and Principe",5111,"Stocks",866,"Cattle",2015,2015,"Head",1100,"F","FAO estimate",45706,16.85
"1010","QA","Live Animals",193,"Sao Tome and Principe",5111,"Stocks",1016,"Goats",2015,2015,"Head",5726,"Im","FAO data based on imputation methodology",45706,87.7
"1011","QA","Live Animals",193,"Sao Tome and Principe",5111,"Stocks",1096,"Horses",2015,2015,"Head",292,"Im","FAO data based on imputation methodology",45706,4.47
"1012","QA","Live Animals",193,"Sao Tome and Principe",5111,"Stocks",1110,"Mules",2015,2015,"Head",30,"Im","FAO data based on imputation methodology",45706,0.46
"1013","QA","Live Animals",193,"Sao Tome and Principe",5111,"Stocks",1034,"Pigs",2015,2015,"Head",35284,"Im","FAO data based on imputation methodology",45706,540.38
"1014","QA","Live Animals",193,"Sao Tome and Principe",5111,"Stocks",976,"Sheep",2015,2015,"Head",3229,"Im","FAO data based on imputation methodology",45706,49.45
"1015","QA","Live Animals",194,"Saudi Arabia",5111,"Stocks",1107,"Asses",2015,2015,"Head",98926,"Im","FAO data based on imputation methodology",13705140,4.33
"1016","QA","Live Animals",194,"Saudi Arabia",5111,"Stocks",1126,"Camels",2015,2015,"Head",476398,"","Official data",13705140,20.86
"1017","QA","Live Animals",194,"Saudi Arabia",5111,"Stocks",866,"Cattle",2015,2015,"Head",357801,"","Official data",13705140,15.66
"1018","QA","Live Animals",194,"Saudi Arabia",5111,"Stocks",1016,"Goats",2015,2015,"Head",3598471,"","Official data",13705140,157.54
"1019","QA","Live Animals",194,"Saudi Arabia",5111,"Stocks",1096,"Horses",2015,2015,"Head",28000,"F","FAO estimate",13705140,1.23
"1020","QA","Live Animals",194,"Saudi Arabia",5111,"Stocks",976,"Sheep",2015,2015,"Head",9145544,"","Official data",13705140,400.38
"1021","QA","Live Animals",195,"Senegal",5111,"Stocks",1107,"Asses",2015,2015,"Head",469005,"Im","FAO data based on imputation methodology",16116488,20.37
"1022","QA","Live Animals",195,"Senegal",5111,"Stocks",1126,"Camels",2015,2015,"Head",4849,"Im","FAO data based on imputation methodology",16116488,0.21
"1023","QA","Live Animals",195,"Senegal",5111,"Stocks",866,"Cattle",2015,2015,"Head",3525351,"Im","FAO data based on imputation methodology",16116488,153.12
"1024","QA","Live Animals",195,"Senegal",5111,"Stocks",1016,"Goats",2015,2015,"Head",5517231,"Im","FAO data based on imputation methodology",16116488,239.63
"1025","QA","Live Animals",195,"Senegal",5111,"Stocks",1096,"Horses",2015,2015,"Head",546310,"Im","FAO data based on imputation methodology",16116488,23.73
"1026","QA","Live Animals",195,"Senegal",5111,"Stocks",1034,"Pigs",2015,2015,"Head",408683,"Im","FAO data based on imputation methodology",16116488,17.75
"1027","QA","Live Animals",195,"Senegal",5111,"Stocks",976,"Sheep",2015,2015,"Head",5645059,"Im","FAO data based on imputation methodology",16116488,245.19
"1028","QA","Live Animals",272,"Serbia",5111,"Stocks",866,"Cattle",2015,2015,"Head",915641,"","Official data",6207213,73.76
"1029","QA","Live Animals",272,"Serbia",5111,"Stocks",1016,"Goats",2015,2015,"Head",202828,"","Official data",6207213,16.34
"1030","QA","Live Animals",272,"Serbia",5111,"Stocks",1096,"Horses",2015,2015,"Head",15222,"","Official data",6207213,1.23
"1031","QA","Live Animals",272,"Serbia",5111,"Stocks",1034,"Pigs",2015,2015,"Head",3284378,"","Official data",6207213,264.56
"1032","QA","Live Animals",272,"Serbia",5111,"Stocks",976,"Sheep",2015,2015,"Head",1789144,"","Official data",6207213,144.12
"1033","QA","Live Animals",196,"Seychelles",5111,"Stocks",866,"Cattle",2015,2015,"Head",265,"Im","FAO data based on imputation methodology",11388,6.98
