Date,Virginia,California,Florida,Texas,Nevada,New York,New Jersey,Arizona,Tennessee,West Virginia,Georgia,North Carolina,Massachusetts,Hawaii,Colorado,Michigan,South Carolina,Vermont,Minnesota,Indiana,Washington,Illinois,Oregon,Connecticut,Utah,North Dakota,Montana,New Hampshire,Ohio,Missouri,Maryland,Idaho,Wisconsin,Kansas,Pennsylvania,Oklahoma,the District of Columbia,Nebraska,Alaska,New Mexico,Wyoming,Delaware,Rhode Island,Maine,Louisiana,Arkansas,Alabama,Mississippi,South Dakota,Iowa,Kentucky
2012-04-01,197147.2388329370,270126.27502015400,123887.17241784000,124079.91669826500,126840.4142427050,203956.8555930090,244480.13798351600,132398.72758865300,111656.87394828500,79742.37654851720,107157.68557375400,134375.81538590000,270443.7281524290,371665.7109831640,205867.38229966000,79900.85750293180,121938.54507617700,164679.82072763900,139622.5270559760,103720.67274552400,211172.17574163800,120194.47432621000,187252.59047905400,224320.11314187300,179710.01841470600,135518.95745574600,162356.57946862100,191737.1439791520,98799.25510834990,105309.77854315700,219796.40318362800,136530.73065771800,125579.91041315600,94189.58476352260,136090.2643647270,92076.32578863690,329449.758594159,115325.90502813300,229321.23441275500,150155.77051117600,184591.73938435600,192714.53380012600,199726.63639985500,151337.8164185540,119326.47523645100,92193.63591656410,91976.02541469610,84214.30225522930,124890.75638332600,98993.30079687010,97217.2875036475
2012-05-01,198202.9323310060,270330.99279122100,124370.5683627020,124410.66087978,126867.56402071400,204510.0648565710,245174.97405452600,134414.3208495050,112028.22102822800,80199.48892932720,107646.53375957400,134778.81812448200,270915.78125743700,371183.7128639380,206422.96132250900,80570.61603690630,122357.26961244500,165345.8445923960,140431.19249305100,103994.56674163200,210410.02436816600,119965.84124389600,187590.95409405800,224260.42378854700,181125.83986419300,136396.47793596800,163233.19706833100,192160.84780412200,99094.78262326150,105813.56576275000,220564.12541557400,137685.01505834600,125936.37631544300,94689.17834322150,136526.31881683800,92267.50096434280,330230.8331377430,115662.36635219600,230420.1511621760,150337.90402915600,185762.49561689700,191853.13553188000,199882.35344282200,151672.14589084500,119627.13693058400,92560.33935945910,,84468.95514771380,,99741.43915443240,97825.92203215850
2012-06-01,199231.0311183050,271417.6966679720,125018.56997176000,124851.51035147000,127986.47636292700,204945.03645066400,245272.30093443900,136833.43373906600,112398.08232550500,80730.73187614010,108239.28984652100,135101.34392498100,271856.2790523160,371288.0386433290,207378.02421534900,81311.76320372060,122714.94503127100,166047.36636716700,141445.97134299500,104246.22706785000,210099.41633914900,120059.44163119800,188077.7143559650,223967.69460158300,182637.5060099740,137632.3703745120,164216.9075106870,192718.7351508140,99290.36610780430,106371.60256966300,221381.2040449290,138938.1834660420,126340.94419817700,95335.23583775600,136731.12087607900,92544.93676944640,332003.80343874700,116060.6322503170,231810.8502051500,150545.54562223400,186955.4774010160,191522.66680765800,200093.36346641700,152195.9858409230,120253.80689101900,93031.60021787360,94242.52940360100,84801.51033352490,127765.17978406800,100270.0095874840,98289.2469763122
2012-07-01,200148.5177763850,272977.90567231600,125674.325928625,125333.96213760300,129635.20153929200,205375.50382028300,245252.59080169300,139466.6801816760,112793.76254746800,81572.59111858900,108876.1283776290,135377.66970680500,273017.45563311000,372892.4119851250,208782.171681479,82040.15525077990,122984.29431732200,166807.2248782650,142715.40916833500,104505.79282421800,210123.81779169400,120354.19580790500,188685.21398095600,223583.40812828700,184085.0480457450,139098.77344723600,165116.22525925000,193271.40840868800,99475.34950602110,106946.2959604480,221915.43905463500,140203.29079186900,126663.43842359900,96068.45985907250,136844.67768218300,92916.00059781580,334620.6402305860,116504.5750704110,233059.03012575000,150829.81287939800,188050.49106815200,191784.92366122600,200347.61441566400,152629.9863413410,120886.8688615220,93575.2297903615,95513.95166086480,85120.85021126180,129410.94651364900,100779.03567126400,98608.11911050720
2012-08-01,200982.80226566700,275447.80455475600,126262.7080006290,125678.51853333400,131488.27816588000,205540.64511080000,244764.80396628500,142075.4929052730,113050.44995219800,82146.20561965100,109286.79858679300,135432.55913060700,274049.20734771200,375221.4965371240,210518.30196393000,82586.24871239780,123114.05892478100,167742.89050511900,144088.02550625900,104720.15174634800,210407.44722193500,120560.76161816100,189449.9345316130,223110.2942039140,185410.54380070300,140743.69743090600,165794.13172784200,193452.55825444800,99506.07550649760,107316.9999696940,222359.51650905900,141441.17248417800,126838.13946048400,96631.61949836030,136781.7756075470,93148.43566366690,337856.23856351800,117025.65066545300,234164.08800782700,150954.84533171000,188818.1187769800,191900.40910240300,200356.58436671300,152611.80021755100,121154.45238784100,93937.67130093250,96477.66036487990,84897.35321053480,130820.11679866900,101191.53068650000,98603.05768334040
2012-09-01,201779.4317198780,278801.4688161910,126886.42118653000,125962.88523234600,133358.8338095500,205764.16048560500,244576.4805777000,144833.66836729600,113327.0896111750,82853.25516420070,109664.94745385800,135515.08760331000,274851.03788997400,378084.33367667900,212514.14273128400,83237.53831479900,123304.4354694170,168569.17031037000,145535.08001486200,104932.56550221600,211093.63415474800,120701.32002038800,190328.91997828700,222528.37516660600,186809.02795029800,142462.72599724900,166451.7035340550,193592.70678382800,99597.94480620160,107671.3879327850,223049.86000583400,142786.48277749800,127027.58934381900,96993.26375009820,136721.56637299300,93341.83021363270,342124.1954394720,117562.86015093900,235731.0093548910,151135.54733438900,189653.85168534500,191857.59468359100,200207.99720086000,152629.8789195280,121253.91167077100,94273.27529420380,97368.87242955580,84695.30283800960,131877.63536168700,101578.03720022300,98491.66372663340
2012-10-01,202640.23704857900,283119.1224416650,127641.98319272700,126243.68132533400,135305.65309307600,205719.23157942700,244468.00132475500,147341.51381394800,113502.88924449600,83422.46816582460,109950.14507524200,135530.46831291900,275577.53698014500,380780.32115222400,214494.3192473900,83928.64299681410,123552.22442644700,169142.58265839300,147035.72074064600,105169.18431980700,212098.84591818100,120650.11913401500,191588.61891528900,221987.98051845700,188241.35290599800,144424.99268028400,167358.98236440800,193685.02262512700,99687.35428904570,107756.28889501600,223815.23406315700,144117.53462825400,127261.05897818900,97179.0088642856,136619.00098248300,93492.22591026290,346894.3033699950,118106.16640336200,236834.59507260600,151327.51834815000,190402.40088071700,191760.9017580050,200203.23332523000,152514.43974435100,121349.20183318800,94445.31131935870,98150.20166809530,84349.98236398910,132510.31133751400,101654.7012482020,98348.70200166820
2012-11-01,203471.607179599,287875.60136014600,128689.26189767100,126585.51525747800,137546.79100132500,205710.69498981100,244811.23039670600,149613.00784601200,113735.83947795800,83868.822543648,110398.40040686300,135561.16552641400,276567.96710187400,383623.5818905980,216371.9744797160,84605.15532627940,123773.74879993300,169433.89092022000,148387.18643558200,105291.86406621000,213551.83289589500,120497.5383647460,193040.61268390100,221865.4211785720,190003.61279894100,146330.66013468100,168693.81854288200,193940.0481856700,99820.4496763249,107724.71593096100,224922.51293112100,145380.4688467700,127413.38656251100,97353.60636087720,136568.78976228900,93846.34763206650,351786.2385879370,118474.77771567500,238027.45867387300,151830.4439275120,191251.5678310640,192257.9128659110,200611.5961616360,152704.44600085400,121418.89932699100,94627.2659319524,98968.88589927670,84371.94145125500,132862.1042085440,101612.31986041400,98244.94019042780
2012-12-01,204115.46834196100,292945.58228509800,130073.82090422400,126951.08783700800,139627.56211342500,205626.76661066200,245212.94662544900,151461.95334109100,113776.22882607400,84268.13134436720,110841.94553271700,135526.5346753280,278075.9298600350,385663.71706548500,218076.54071803700,85219.14156509160,123973.56882781300,169640.4848334360,149626.13274919700,105362.9879603950,215164.74146360700,120365.99876718500,194558.41092239300,222065.6233322880,191850.29102731800,148326.91663441100,170098.9742402360,194175.43858049600,99927.1990456051,107718.36309065800,225879.31306920100,146549.50713976200,127544.78517132600,97556.39249296980,136564.60707404400,94324.1114616434,356329.6088238430,118718.79017403500,238363.27059600700,152447.29770586900,191821.84165566000,193045.7502802260,200816.11346052200,152789.3390219950,121527.62088325700,94828.64098109940,99583.23910000540,84656.28494916550,133272.9986029870,101910.2088702820,98284.79503773720
2013-01-01,204857.38190349700,297690.0106151460,131632.49792755400,127445.97639262100,141968.11656778500,205980.41691798100,245829.283657324,153168.1271352310,113740.56660693800,84429.82990151140,111343.79293494000,135449.46677951300,279962.1644343040,387428.6209416880,219779.51579584100,85817.76449221760,124184.62748280200,170112.61817212000,150761.13300582800,105344.82480766900,217102.0281103160,120519.8910206840,196156.8318817660,222694.7278047900,193792.89346232100,150476.66036295700,171150.032526135,194486.94518045600,100088.89889235600,107809.54918403800,227119.3698516080,147679.32783721100,127747.15715766600,97894.2777028631,136626.51833041500,94833.83671018110,360150.99727026600,118874.11458987000,238324.8026830100,152773.95709475100,192596.55804746500,193549.9470943560,200872.38613519900,152840.92289098800,121867.9072258030,95109.68150093360,99928.50704438140,85024.28600954030,133865.78781001600,102576.83033991600,98314.77471818050
2013-02-01,205737.15750385500,301824.81624314900,133214.01532869800,128063.10232662700,144344.2085202410,206634.71033444900,246410.71028676300,154777.25402661200,113857.70902628800,84099.004431209,111968.58077824000,135482.05030890300,281995.71221406100,388862.76686265500,221320.66963362500,86500.74247553230,124544.01847038700,170923.28860756900,151884.35070931900,105409.53488653800,219028.3831737770,121068.75465625600,197854.9196202310,223464.5749163360,195409.1044575180,152276.48090867900,171743.99595353400,195187.8529677100,100333.00763804500,108023.08289837700,228385.14716989500,148897.88241374600,128148.6249020150,98234.03301070400,136703.68514706200,95021.18448843270,363528.54461149000,119188.83660279400,237823.24517222500,152679.74264633300,193345.04235064500,193447.31555659500,201077.0843169010,153047.3205614380,121993.0782017680,95451.6003978973,100143.05798237900,85035.51661399890,134562.21426322500,103196.65858377300,98390.81331477650
2013-03-01,206607.33920116200,305303.91617140200,134816.65491550100,128784.59020836700,147102.7123892870,207420.9258400570,246871.06301525000,156597.07398023100,114247.50983175100,83715.64965570890,112904.09577912300,135605.31163301500,283311.53785231800,390706.4567228980,222475.1352311160,87383.09760580940,125009.21230426800,171903.4442531700,153012.29960020100,105464.56277995200,220805.528758351,121818.67270513200,199510.39759421000,224043.0938482290,196929.96518660500,153723.76582958200,172032.53295866600,195694.26194025100,100768.02095009900,108231.63801232500,229641.08044548500,150210.68218385300,128635.20976645800,98494.72169493590,136951.91436173100,95141.80240579190,365647.1367304630,119587.45550060700,237207.9150283260,152529.8365908670,194067.0677360080,193347.01596528700,201953.28019323900,153201.2046458640,122307.36653239900,95822.37064943200,100379.64673215,84697.69892488800,135295.33110153300,103730.5300880070,98425.7129266293
2013-04-01,207324.64965315500,309361.50169398600,136485.12042102900,129485.08481356500,150341.93973291900,208192.39373042400,247378.2902948290,158800.4360213140,114891.82801808100,83298.40882732280,114122.17489484500,135893.81887183000,284485.7263666380,392144.13765624800,223507.62498161500,88431.69723043490,125552.15467006100,172802.96049524000,154053.34227765900,105622.98979144300,222482.0916085180,122847.86090351100,201112.8944253820,224502.4153190880,198604.21450285100,154561.90227466100,172696.46662407000,196384.0628776650,101366.51936752300,108549.11132975600,230912.5214567370,151670.3043985890,129157.68085908700,98708.44916255200,137394.9936047900,95270.6916561163,367774.36443846300,120066.69125145800,237302.01025716000,152595.08335885700,194652.5160485630,193600.52577624600,203244.1555106120,153861.50124532300,122848.46416697100,96179.97264919190,100818.83566757700,84395.13583464860,136053.07601478400,104162.39411014000,98522.71738720650
2013-05-01,208111.02991158200,314930.1708595170,138373.52093249200,130291.83106305900,154383.79770607500,209053.72722148800,248217.010269715,161387.14215479400,115649.1423615100,83139.53108722700,115660.90712112200,136367.5590081020,285794.83064513800,394253.1923239730,224723.34668759400,89661.61550812270,126153.14148183700,173607.70294285400,155210.14930264600,105946.2671780040,224391.08701582800,123761.94458327300,202942.03509275200,224946.24208181500,200677.73127687400,155691.4006197040,173677.0314864090,197029.51921525700,102119.38290993700,108947.75042334100,232485.33861233600,153376.47794975900,129714.79042283800,98985.8213286969,138037.4736328010,95499.71958525380,370635.289461164,120495.32959448200,237911.95785005900,153001.36327182700,195122.39176794200,193799.26797307600,204674.93363015300,154656.61238607700,123786.50427126100,96489.3714753759,101434.26359529000,84179.3943570231,136911.9873392040,104688.86006787500,98827.22212723850
2013-06-01,209185.84105303900,321710.93073986500,140241.01294656300,131256.14717352400,159205.50733848200,210192.54122662000,249193.69108799600,164115.63248789000,116300.92086793500,83124.44166681670,117243.71753344400,136974.52348460800,287800.4104857880,396817.841895415,226395.50105367600,90966.58366726080,126781.81423505500,174320.20192781900,156465.49577664200,106447.53601140000,226453.664293021,124875.34086626800,205063.4052126370,225564.5897199790,202937.1421176060,156937.6797724070,174800.6272231330,198026.49637489900,102796.1236077870,109493.93839064700,234166.8056835500,155135.04828629400,130295.0949876490,99433.37145338970,138610.6031067490,95776.92653764060,374897.96099725200,120975.3024858610,239169.1218983070,153411.8957712210,195540.70591695200,194380.83169564800,206085.18379785700,155822.07795400600,124894.58785297500,96759.80566696600,102003.15898729500,84259.31744286590,137745.03589269600,105069.97406620000,99326.92275071470
2013-07-01,210242.15979322700,328556.7565103750,142046.26418651500,132178.4830709340,164022.18525119800,211334.69077874100,250292.3585003490,166743.81475888600,116780.67573838000,83106.70723503580,118788.94721841300,137607.80168624400,289943.0478134390,400171.5549304520,228341.55771595100,92215.80735625180,127329.97289851500,174811.9779666090,157852.8104280700,107037.86257739600,228396.36627924700,125790.22043078900,207180.54405650800,226233.64498211200,205086.7349175900,158202.22754510500,175688.1122163700,198828.68885414600,103344.10092117700,110109.05372252200,235557.23682446800,156799.04506495400,130795.01595264300,99788.64189162920,138837.0898310360,95997.36953641760,379567.55340901500,121488.9842482100,240490.45674831200,153519.41062523300,195544.53143580500,194910.0037007740,207289.15317875100,156727.56234964600,125663.23558188900,96911.00745558040,102413.60601669800,84297.48784562610,138422.17807520400,105394.63905633800,99791.58013737130
2013-08-01,211272.53810757600,335146.44249254600,143789.74236588200,133067.44808035300,168330.927418047,212374.9820896420,251563.0814379750,169248.60547097000,117186.5823436630,83535.64713242020,120245.35567436200,138230.3323712420,291910.6342451930,403878.26893823700,230396.43842117400,93613.42725373860,127892.7877786980,175267.5619929430,159425.19078776200,107680.19277685100,230127.94945404900,126966.94642661000,209289.94829951000,226852.40302661000,207093.91408677100,159571.26106351800,176576.74049382300,199703.43857719700,103867.32429716900,110922.32331087000,236527.06198488900,158308.12967335400,131394.80499583400,100205.46928327000,138971.74749334900,96416.50461131960,384227.50322081500,122161.00298553400,241708.1994114790,153590.93239661600,195521.95876009600,196068.39689718100,208352.51826641100,157468.8519017260,126506.62932927900,97127.98184821440,102789.39192140600,84644.2694143557,139165.10516417700,105960.3661803590,100309.22535695800
2013-09-01,212160.93137208100,341635.32086526700,145496.37321801000,133752.41423957900,172196.29136416800,213227.86034806000,253066.39303706200,171538.27201707400,117551.03922419300,84194.33734708170,121501.25074476000,138747.6734344820,293737.39420696200,408564.4478162860,232389.22510492800,94852.56772841730,128399.2859239130,175837.84675756300,160954.93936090200,108188.79038166600,231851.7851161200,128057.34068529500,211307.66440000800,227418.11538523100,208921.5651753510,160883.93968616800,177513.66140891400,200667.03399608900,104312.72946820500,111631.27673411500,237437.21905541200,159786.12535453300,131958.1469352860,100520.02055705900,138985.0754203740,96705.89428337550,389654.00558528600,122738.65146277600,243167.92687120100,153537.42957329700,195707.68219379100,197241.59608758400,209318.07522241000,158069.53454452200,127185.1880480790,97373.25172572350,103102.98586612100,84800.63293871240,139859.05024935700,106391.47878240900,100586.96420592000
2013-10-01,213074.38454983800,348075.7931434370,147308.2682534700,134529.3777349480,175742.4856463590,214031.36955307300,254562.6119539580,173587.44995796000,118040.41056823200,85038.83220413260,122799.3903188960,139279.60734178600,295645.81654689500,413664.04947154700,234332.91810557600,96046.33329833840,129030.17896635800,176437.29471242700,162489.2576336370,108605.97092221300,233661.4010790760,129410.99299052700,213377.25101605200,228010.34274772300,210646.1883304050,162482.84825743500,178549.44033561000,201806.30319909100,104738.47125030200,112304.68946289900,238535.86892141600,161325.71184118700,132550.3569774360,101003.56035630800,139253.08844669600,97244.63472971580,395646.69620208300,123344.81840643800,244087.8708795810,153587.80900869200,196235.98709195900,199177.85174157600,210273.15432933800,158550.6584704170,127768.34553003700,97719.5985490223,103587.0923455430,85171.66194449490,140783.88340871200,106884.59428816600,100891.32810264300
2013-11-01,213732.29337085000,353476.5116923900,148918.41359890700,135247.86952527000,178852.13066567300,214630.23593578100,255441.73005336200,175149.14663350300,118424.17265180200,85511.94229447550,123858.64677561100,139589.66631475700,297517.1269527500,417703.9739067860,236035.9297847820,96808.61505545220,129469.90938365300,176479.41935104500,163681.67462644800,108731.20585520000,235362.51511756400,130592.24065058700,215177.8730495440,228567.3833568770,211990.2780499860,163709.9057551470,179444.30511253100,202573.61422602800,104890.99941347100,112560.07641931900,239800.1951168800,162486.92321453800,132747.85853765500,101410.41688647500,139457.009693147,97758.64280808660,400860.89491587700,123673.76983902300,244631.5543298290,153472.7390049250,196566.44914095400,201350.1722260550,211133.78272570800,158881.29118089000,128042.36869167700,97853.65703990470,103941.16249800900,85385.9568043229,141395.82753677200,107216.06143412800,100946.78322379800
2013-12-01,214244.7288572110,357823.55638330200,150548.60664490900,136055.06481329500,181018.31228647200,214956.91314982400,256118.12979109900,176281.24784418900,118924.8292591390,85556.43833479060,125013.92467570600,139875.8068157990,299424.0082091180,420584.0155286230,237606.47767433600,97459.6125745245,129945.22938269000,176275.78694167200,164794.17666896200,108816.21199383500,237091.5587391530,131708.64368620000,216952.90200811400,229125.33586843300,212930.11214296500,164703.58895212700,180365.06724722300,203145.39577865800,105031.62806178400,112611.14247072300,241167.89927209900,163365.0508452920,133012.93651136900,101742.45246849400,139705.34297739300,98282.20505807750,404683.91972717900,124051.26643285900,244262.39302024000,153451.4814225820,196687.1426945860,203147.05080171800,211647.7320489160,158998.55230875600,127923.9489752810,97814.87745945490,104400.0154283010,85641.29434263880,141764.63685375600,107502.11817238400,101070.59424112400
2014-01-01,214699.6031400060,360962.6165432880,152081.6695768490,137027.02608669500,182505.47284823600,215273.3234238310,257056.89752632300,177440.83257705800,119351.73986259300,85396.59788856310,126061.22453510700,140190.67626268300,301224.4290593670,422984.0989690630,238933.51413116300,98147.52316106110,130396.98118203000,176161.08641849000,165765.18662217800,108904.76040202700,238820.11749686000,132552.77607860300,218615.36287323300,229601.7609897550,213762.7492911770,165342.7238002490,181288.01095212500,203683.86080331300,105047.51577642900,112581.2724881240,242495.2823202740,164007.21003534500,133342.57687243800,101982.74921468900,139906.86761793500,98612.0175100863,407167.7074005940,124270.4265486010,243636.74214760500,153812.9985899880,196731.56487309000,204295.43271836000,212036.979864431,159141.08712676800,127782.78288416400,97918.8475720025,104874.30352558700,85912.50757228000,142056.95883922000,107774.78556247500,101250.69983622600
2014-02-01,215076.458523721,363565.9692201610,153725.76349239800,138139.10121803000,184007.5960610140,215789.04840364400,258685.3670062660,178679.85067324000,119920.00325278300,85275.76837927820,127215.0267093100,140749.819915835,302853.6563981630,425866.7968530560,240274.81539637000,99060.50500065640,131067.13676866000,176557.35031118900,166838.01786067300,109144.02349868500,240502.51277659400,133433.02856634800,220227.8355484880,229975.08688479200,214516.24135424500,165844.199486296,182144.02624266100,204337.38082993700,105152.27302737900,112638.31669682600,243822.8768532470,164783.86604010800,133978.22373536000,102130.06147977300,140107.35000513900,98807.69222848800,410127.1798386470,124539.71230631600,243002.44767923400,154426.0222269310,196888.62825877400,204642.7773375860,212426.15159420300,159402.54602973600,127732.2058520750,98291.59397989360,105557.59604396800,86322.81765258120,142247.19676123500,107832.53892001900,101567.57016503400
2014-03-01,215648.30816010400,365933.7193397700,155279.23402666400,139280.61396445400,185593.8664939170,216739.0798780870,260797.18921194200,179943.4983495580,120415.6066957450,84859.70548818950,128288.58131834900,141360.15536526200,304297.9466129580,429215.3085584730,241557.4643003690,99938.19576605600,131667.55479125900,177150.64413797100,167938.7339911900,109404.38924246800,242072.88364968500,134206.31307532000,221825.61617898500,230474.91400299200,215531.03475899600,166191.84499220800,182993.70453223300,205046.83800959600,105272.14990544800,112808.60439646100,245155.71144209700,165665.0691123010,134694.2321927830,102355.71251161800,140341.8744916220,98896.62027320370,412850.91614341100,124801.68683172700,242648.52446027300,155020.45411873200,197115.5535446250,204858.25366146300,213278.9379582490,159768.16199610300,127736.06539285700,98659.64524960710,106798.76727274000,86644.25337727450,142592.61846467900,108114.68798571600,101835.1704698210
2014-04-01,216255.96582483800,368826.19546222300,156674.94823484800,140267.08862849400,187482.8875994160,217848.272641274,262845.8636819460,180899.987414071,121038.33910354100,84517.67380680350,129374.07924240700,141959.3352888700,305776.25303094000,432942.9923635770,242983.720759357,100909.12826636800,132258.21904456300,177632.7432662000,168945.99734948300,109833.85926768400,243454.9426270900,134974.27653750900,223370.70126217700,231078.9026883340,216394.24656003900,166461.583835382,183774.6288138800,205675.0415357240,105632.62520206500,113096.82003925000,246596.9773044940,166545.57185105300,135440.07755033200,102563.81336003000,140697.35558326900,99058.87266942590,416243.07935286000,125225.01469805600,243076.2532877590,155414.32273211400,197407.04722246400,204548.91764424100,214651.27158909100,160187.52418872000,127830.96394514200,98940.75077097400,108496.416746502,86895.39592999970,142871.80174929500,108621.07143108400,102214.68261915000
2014-05-01,217118.46868711200,371943.98790469600,158048.40470453100,141251.52736937500,189388.28678971300,219157.31990373800,264886.1607525630,181676.11316462900,121752.41695225800,84185.0212767612,130479.5404235730,142560.66927857500,307440.37198881800,438217.56046789900,244524.31226975400,101871.43475547100,132835.59747684900,178430.4061445990,169872.34151514700,110422.40619779400,244946.45439114000,135756.49138392800,225108.16399309300,231879.47511137200,217433.57161960400,166848.63645320000,184811.31374674500,206550.86004496300,106276.3846910820,113642.21890535200,247851.12029326800,167590.25323673900,136192.8260102080,102989.27341065200,141199.81190738900,99392.54848939090,419307.76692695300,125782.08704579900,243928.26120258000,155973.57258294200,198141.243953981,204748.58268588200,216147.2485179770,160885.85333653300,128048.04699247400,99260.06455405610,110369.36959553800,87210.55734797050,143308.3132439930,109334.22121497600,102758.16393884500
2014-06-01,217698.19783944800,374522.67416208300,159191.332401552,142246.8603769740,191579.56434200900,220072.71103648100,266254.6389885750,182241.05510254700,122526.44742855600,84387.50092780560,131408.94615879200,143069.92165572900,308741.85204124700,443958.1427259120,246088.72380151700,102931.27604143200,133396.81695250800,179120.6440915060,170474.50154097100,111052.31166747500,246046.959608765,136580.62817761200,226511.58552236500,232355.55988743700,218157.59056916600,167488.66013393600,185665.1807859340,207343.9501886320,106981.82668906500,114327.93896790700,248584.38859666100,168412.59704320400,136818.20354548700,103542.90558083900,141691.3854996550,99919.12568446200,422219.14563395400,126362.41412211700,244372.19791739900,156287.07446912600,198791.38264516800,204855.18585120100,217114.70044644400,161636.63709283000,128546.29051604200,99668.69237153800,111575.32181138900,87682.53026793530,143839.4014603880,110097.7043322380,103472.49236019200
2014-07-01,218155.4304069540,376242.65233309500,160370.28039514500,143382.72260994500,193551.01303426300,220874.82116122700,267198.60931053700,182752.41513072400,123250.10120039200,85289.04627132240,132225.72700599400,143514.96119631700,309714.09269235100,449775.0949017520,247759.11875703200,103917.98364745100,133961.94022468800,180022.46703538300,170985.76190652100,111716.90825405300,246980.7834099570,137517.25605212000,227857.5194399190,232603.07012978800,218920.16274466900,168620.49532455600,186906.77507272300,208115.7143049940,107643.89907501700,115072.95385245800,248861.22705142100,169351.12539641500,137351.07178201200,104190.28508306900,142187.63979170600,100509.12483340500,425217.9157799670,126974.48986303100,244920.8389584710,156596.8146511070,199629.99765312100,205586.0482353690,217552.01231408100,162432.45995771300,129309.53932449800,100103.40595461200,112346.32400623900,88373.4431963851,144572.75139876100,110809.7472923210,104143.51479128900
2014-08-01,218487.25935123900,377776.65370875500,161380.53626756600,144413.3669773120,194942.98575935200,221411.16431489900,267659.31308433900,183231.0411025240,123760.71205413000,86555.25305697810,132877.62874560600,143786.51133472500,310183.4121383920,454435.64840231600,249432.39280145200,104707.95584915800,134317.88765250400,180593.39849342900,171386.143172427,112276.39906769300,247640.23694742100,138351.5982418730,229077.06226604000,232476.47329518300,219604.17291056400,170038.83133155600,188002.89379128100,208650.82053660500,108065.66041470700,115687.52195499900,249060.87014851400,170104.9728522930,137699.18191027100,104782.45133514200,142455.43284562800,101064.77451959200,427925.9952484330,127526.25720510700,245442.89400143900,156546.05048839700,200324.27095533600,206278.04026358000,217664.1541050210,162850.65104560100,129779.73323647800,100524.04606412400,112796.21081897000,89158.64551961860,145383.3841546860,111313.02609560400,104584.00479370400
2014-09-01,218901.92475240000,380311.15450487700,162424.9929322270,145329.9253565060,196007.1839490340,222121.32274803800,268139.7847013720,183751.98161653800,124154.7607921780,87737.80735697030,133476.0849652610,144006.80555849600,310863.1566224330,459176.414361276,251462.1246008400,105271.64018253700,134586.72725197600,181190.88085487800,171792.18449007600,112720.27120973300,248499.39639426300,139011.56563990800,230476.3774816240,232222.11330328000,220328.32222793000,171500.46274153000,189101.18465711800,209073.9102056160,108306.26847755100,116091.02630799000,249624.1742777860,170850.4419346220,137815.3051980200,105235.9995282890,142528.0617992020,101536.58282528800,430555.5190968540,127897.90952959700,247064.04684007200,156511.9121056240,201186.139752597,207306.15885816000,217955.68179067900,163090.6152871580,129998.99966169700,100891.05828114500,113028.90678950700,89874.78612673720,146128.21299697300,111527.76646677900,104726.80220677100
2014-10-01,219212.55340318000,383548.03767673000,163309.66398220400,145994.46448087100,196710.3026046890,222638.70935213100,268483.0276642980,184073.54889552900,124407.85899993200,88713.00884421930,133945.44207262800,144086.07365131900,311274.43005332900,463296.1044741260,253676.04474903500,105469.03755112200,134672.82860178700,181395.54005128100,172082.76031849500,112872.59257411800,249376.17417398900,139468.2649189500,231805.93739821800,231722.6731009790,220840.4826130540,172898.60934802300,189660.3838833820,209382.90195917700,108288.08619278200,116236.50514900800,250259.82774140700,171299.79094615100,137705.23839548700,105654.37932856100,142288.10047024300,101874.6762334830,432846.1538568890,128080.3943368430,248175.88058900000,156363.89609901900,201779.96137648100,208165.00468331600,218177.90139133400,162939.59653505000,129970.67297745000,101045.48088733400,112886.13558897100,90365.57726523340,146539.45625067600,111334.0341398210,104599.49321989300
2014-11-01,219529.60584737100,387138.64458079400,164407.01537085300,146814.37808762800,197895.88596870200,223226.92497908500,268726.85309251300,184537.40733293100,124850.40094568600,89865.73565169250,134500.55367341200,144304.65874354100,312144.1482264360,466997.77137960000,256170.2370203260,105699.38438989500,134917.55349438200,181447.04685764500,172449.86134428800,112977.54492228000,250619.66161546100,139897.10168980800,233250.1221898990,231616.08788895300,221407.9718414370,174411.38883796700,190356.1442307160,209834.05403159000,108332.16552727600,116397.47251161500,251002.79161330500,171564.6703843460,137652.32886840600,106089.39035637500,142172.73092828000,102316.43580074700,435312.1486763260,128281.50826274700,249367.71259166700,156472.7939728400,202305.0889632750,209286.18091636000,218666.77702417800,162811.213636326,130341.94774127200,101176.25404451600,112711.889103761,90778.24305230880,146775.3117657020,111286.79711497600,104455.42860231600
2014-12-01,219876.02129078000,390430.39668875500,165702.70022005200,147756.72497541200,198824.87428806300,223669.99393381900,268844.7825046910,185001.37012414300,125348.69062048200,91085.10095263350,135087.7622642610,144660.76410605500,313355.2586428070,469833.2039246900,258864.2036015100,105997.67579642200,135234.9239161970,181406.18789130800,172924.57259288000,113160.86426622100,252270.76756217100,140329.10884598700,234986.4289013140,231672.49991269500,222178.44787538300,176120.13181837800,191162.50233942200,210466.28620934300,108546.02846522500,116717.53587771700,251410.45086418900,171840.87109949500,137897.6380843860,106752.80522592500,142235.0808568290,102954.25476970500,438050.8560908250,128680.96692605100,250114.57505107400,156767.60604166400,203068.56272392300,210285.7500845690,219073.7072331010,162737.5843815210,131010.6724724570,101352.66130179800,112634.52148912400,91266.48473203500,147055.81410078800,111605.56726472900,104495.3013636050
