Table 1
State,County,Studio,1 Bedroom,2 Bedroom,3 Bedroom,4 Bedroom
Florida,Highlands,$ 575,$ 661,$ 871,"$ 1,100","$ 1,183"
Florida,Hillsborough,$ 989,"$ 1,040","$ 1,271","$ 1,651","$ 2,028"
Florida,Holmes,$ 553,$ 557,$ 734,$ 936,"$ 1,271"
Florida,Indian River,$ 699,$ 881,"$ 1,059","$ 1,430","$ 1,673"
Florida,Jackson,$ 484,$ 621,$ 734,$ 974,$ 995
Florida,Jefferson,$ 778,$ 843,"$ 1,024","$ 1,361","$ 1,484"
Florida,Lafayette,$ 686,$ 702,$ 800,"$ 1,026","$ 1,135"
Florida,Lake,"$ 1,055","$ 1,140","$ 1,321","$ 1,713","$ 2,057"
Florida,Lee,$ 931,$ 951,"$ 1,197","$ 1,559","$ 1,762"
Florida,Leon,$ 778,$ 843,"$ 1,024","$ 1,361","$ 1,484"
Florida,Levy,$ 553,$ 557,$ 734,"$ 1,001","$ 1,149"
Florida,Liberty,$ 629,$ 644,$ 734,$ 913,"$ 1,021"
Florida,Madison,$ 629,$ 641,$ 734,$ 966,"$ 1,271"
Florida,Manatee,$ 841,$ 992,"$ 1,275","$ 1,686","$ 2,030"
Florida,Marion,$ 692,$ 757,$ 939,"$ 1,226","$ 1,356"
Florida,Martin,$ 926,$ 932,"$ 1,211","$ 1,618","$ 1,830"
Florida,Miami-Dade,"$ 1,057","$ 1,231","$ 1,551","$ 2,068","$ 2,483"
Florida,Monroe,"$ 1,301","$ 1,344","$ 1,744","$ 2,257","$ 2,996"
Florida,Nassau,$ 746,$ 921,"$ 1,113","$ 1,455","$ 1,852"
Florida,Okaloosa,$ 977,$ 983,"$ 1,168","$ 1,559","$ 2,022"
Florida,Okeechobee,$ 645,$ 649,$ 836,"$ 1,074","$ 1,186"
Florida,Orange,"$ 1,055","$ 1,140","$ 1,321","$ 1,713","$ 2,057"
Florida,Osceola,"$ 1,055","$ 1,140","$ 1,321","$ 1,713","$ 2,057"
Florida,Palm Beach,$ 983,"$ 1,180","$ 1,468","$ 1,984","$ 2,387"
Florida,Pasco,$ 989,"$ 1,040","$ 1,271","$ 1,651","$ 2,028"
Florida,Pinellas,$ 989,"$ 1,040","$ 1,271","$ 1,651","$ 2,028"
Florida,Polk,$ 794,$ 799,"$ 1,023","$ 1,375","$ 1,764"
Florida,Putnam,$ 623,$ 627,$ 765,$ 997,"$ 1,037"
Florida,St Johns,$ 776,$ 840,$ 987,"$ 1,385","$ 1,709"
Florida,St Lucie,$ 841,$ 992,"$ 1,275","$ 1,686","$ 2,030"
Florida,Santa Rosa,"$ 1,055","$ 1,140","$ 1,321","$ 1,713","$ 2,057"
Florida,Sarasota,$ 746,$ 921,"$ 1,113","$ 1,455","$ 1,852"
Florida,Seminole,$ 926,$ 932,"$ 1,211","$ 1,618","$ 1,830"
Florida,Sumter,$ 716,$ 718,$ 946,"$ 1,278","$ 1,283"
Florida,Suwannee,$ 629,$ 644,$ 734,"$ 1,027","$ 1,191"
Florida,Taylor,$ 629,$ 644,$ 734,$ 930,"$ 1,042"
Florida,Union,$ 629,$ 644,$ 734,$ 917,"$ 1,271"
Florida,Volusia,$ 693,$ 856,"$ 1,050","$ 1,406","$ 1,537"
Florida,Wakulla,$ 678,$ 738,$ 892,"$ 1,109","$ 1,544"
Florida,Walton,$ 792,$ 847,$ 966,"$ 1,358","$ 1,594"
Florida,Washington,$ 553,$ 557,$ 734,"$ 1,050","$ 1,271"
Georgia,Appling,$ 507,$ 510,$ 648,$ 927,$ 975
Georgia,Atkinson,$ 488,$ 492,$ 648,$ 897,$ 975
Georgia,Bacon,$ 547,$ 568,$ 648,$ 829,"$ 1,122"
Georgia,Baker,$ 624,$ 645,$ 761,$ 985,"$ 1,136"
Georgia,Baldwin,$ 598,$ 612,$ 709,$ 882,$ 992
Georgia,Banks,$ 586,$ 596,$ 684,$ 851,$ 944
Georgia,Barrow,"$ 1,016","$ 1,040","$ 1,185","$ 1,491","$ 1,823"
Georgia,Bartow,"$ 1,016","$ 1,040","$ 1,185","$ 1,491","$ 1,823"
Georgia,Ben Hill,$ 547,$ 548,$ 648,$ 860,$ 978
Georgia,Berrien,$ 494,$ 497,$ 648,$ 927,$ 972
Georgia,Bibb,$ 522,$ 689,$ 787,"$ 1,002","$ 1,101"
Georgia,Bleckley,$ 507,$ 510,$ 648,$ 856,$ 968
Georgia,Brantley,$ 680,$ 684,$ 830,"$ 1,160","$ 1,272"
Georgia,Brooks,$ 588,$ 591,$ 770,"$ 1,086","$ 1,333"
Georgia,Bryan,$ 877,$ 921,"$ 1,050","$ 1,442","$ 1,671"
Georgia,Bulloch,$ 598,$ 604,$ 716,"$ 1,025","$ 1,240"
Georgia,Burke,$ 636,$ 708,$ 815,"$ 1,108","$ 1,411"
Georgia,Butts,$ 653,$ 657,$ 866,"$ 1,161","$ 1,353"
Georgia,Calhoun,$ 488,$ 492,$ 648,$ 806,$ 879
Georgia,Camden,$ 679,$ 683,$ 866,"$ 1,180","$ 1,425"
Georgia,Candler,$ 507,$ 510,$ 648,$ 880,$ 955
Georgia,Carroll,"$ 1,016","$ 1,040","$ 1,185","$ 1,491","$ 1,823"
Georgia,Catoosa,$ 636,$ 694,$ 838,"$ 1,092","$ 1,306"
Georgia,Charlton,$ 547,$ 568,$ 648,$ 859,$ 941
Georgia,Chatham,$ 877,$ 921,"$ 1,050","$ 1,442","$ 1,671"
Georgia,Chattahoochee,$ 644,$ 717,$ 832,"$ 1,118","$ 1,441"
Georgia,Chattooga,$ 488,$ 492,$ 648,$ 906,"$ 1,114"
Georgia,Cherokee,"$ 1,016","$ 1,040","$ 1,185","$ 1,491","$ 1,823"
Georgia,Clarke,$ 663,$ 699,$ 815,"$ 1,104","$ 1,281"
Georgia,Clay,$ 507,$ 510,$ 648,$ 927,$ 975
Georgia,Clayton,"$ 1,016","$ 1,040","$ 1,185","$ 1,491","$ 1,823"
Georgia,Clinch,$ 507,$ 510,$ 648,$ 927,$ 975
Georgia,Cobb,"$ 1,016","$ 1,040","$ 1,185","$ 1,491","$ 1,823"
Georgia,Coffee,$ 547,$ 568,$ 648,$ 806,$ 879
Georgia,Colquitt,$ 515,$ 519,$ 648,$ 806,$ 913
Georgia,Columbia,$ 636,$ 708,$ 815,"$ 1,108","$ 1,411"
Georgia,Cook,$ 523,$ 526,$ 648,$ 842,"$ 1,016"
Georgia,Coweta,"$ 1,016","$ 1,040","$ 1,185","$ 1,491","$ 1,823"
Georgia,Crawford,$ 522,$ 689,$ 787,"$ 1,002","$ 1,101"
Georgia,Crisp,$ 547,$ 568,$ 648,$ 861,$ 882
Georgia,Dade,$ 636,$ 694,$ 838,"$ 1,092","$ 1,306"
Georgia,Dawson,"$ 1,016","$ 1,040","$ 1,185","$ 1,491","$ 1,823"
Georgia,Decatur,$ 504,$ 507,$ 648,$ 849,$ 879
Georgia,De Kalb,"$ 1,016","$ 1,040","$ 1,185","$ 1,491","$ 1,823"
Georgia,Dodge,$ 488,$ 492,$ 648,$ 815,$ 965
Georgia,Dooly,$ 547,$ 568,$ 648,$ 806,$ 879
Georgia,Dougherty,$ 624,$ 645,$ 761,$ 985,"$ 1,136"
Georgia,Douglas,"$ 1,016","$ 1,040","$ 1,185","$ 1,491","$ 1,823"
Georgia,Early,$ 485,$ 568,$ 648,$ 817,$ 915
Georgia,Echols,$ 588,$ 591,$ 770,"$ 1,086","$ 1,333"
Georgia,Effingham,$ 877,$ 921,"$ 1,050","$ 1,442","$ 1,671"
Georgia,Elbert,$ 488,$ 492,$ 648,$ 856,"$ 1,009"
Georgia,Emanuel,$ 488,$ 492,$ 648,$ 902,"$ 1,104"
Georgia,Evans,$ 488,$ 492,$ 648,$ 810,"$ 1,080"
Georgia,Fannin,$ 585,$ 598,$ 682,$ 976,"$ 1,168"
Georgia,Fayette,"$ 1,016","$ 1,040","$ 1,185","$ 1,491","$ 1,823"
Georgia,Floyd,$ 623,$ 627,$ 792,"$ 1,061","$ 1,255"
Georgia,Forsyth,"$ 1,016","$ 1,040","$ 1,185","$ 1,491","$ 1,823"
Georgia,Franklin,$ 428,$ 563,$ 648,$ 925,$ 987
Georgia,Fulton,"$ 1,016","$ 1,040","$ 1,185","$ 1,491","$ 1,823"
Georgia,Gilmer,$ 561,$ 565,$ 744,$ 925,"$ 1,288"
Georgia,Glascock,$ 547,$ 568,$ 648,$ 927,$ 981
Georgia,Glynn,$ 680,$ 684,$ 830,"$ 1,160","$ 1,272"
Georgia,Gordon,$ 533,$ 547,$ 657,$ 939,"$ 1,120"
Georgia,Grady,$ 506,$ 509,$ 671,$ 907,$ 910
Georgia,Greene,$ 539,$ 542,$ 689,$ 871,$ 978
Georgia,Gwinnett,"$ 1,016","$ 1,040","$ 1,185","$ 1,491","$ 1,823"
Georgia,Habersham,$ 452,$ 529,$ 685,$ 925,$ 929
Georgia,Hall,$ 761,$ 834,$ 951,"$ 1,254","$ 1,402"
Georgia,Hancock,$ 507,$ 510,$ 648,$ 904,"$ 1,122"
Georgia,Haralson,$ 653,$ 657,$ 789,"$ 1,061","$ 1,322"
Georgia,Harris,$ 644,$ 717,$ 832,"$ 1,118","$ 1,441"
Georgia,Hart,$ 526,$ 530,$ 698,$ 868,"$ 1,075"
Georgia,Heard,"$ 1,016","$ 1,040","$ 1,185","$ 1,491","$ 1,823"
Georgia,Henry,"$ 1,016","$ 1,040","$ 1,185","$ 1,491","$ 1,823"
Georgia,Houston,$ 720,$ 786,$ 896,"$ 1,173","$ 1,490"
Georgia,Irwin,$ 507,$ 510,$ 648,$ 806,$ 975
Georgia,Jackson,$ 575,$ 579,$ 763,"$ 1,043","$ 1,154"
Georgia,Jasper,"$ 1,016","$ 1,040","$ 1,185","$ 1,491","$ 1,823"
Georgia,Jeff Davis,$ 507,$ 510,$ 648,$ 806,$ 887
Georgia,Jefferson,$ 488,$ 492,$ 648,$ 833,"$ 1,107"
Georgia,Jenkins,$ 507,$ 510,$ 648,$ 870,$ 975
Georgia,Johnson,$ 547,$ 568,$ 648,$ 877,$ 975
Georgia,Jones,$ 522,$ 689,$ 787,"$ 1,002","$ 1,101"
Georgia,Lamar,$ 637,$ 652,$ 743,$ 964,"$ 1,145"
Georgia,Lanier,$ 588,$ 591,$ 770,"$ 1,086","$ 1,333"
Georgia,Laurens,$ 526,$ 529,$ 648,$ 888,"$ 1,035"
Georgia,Lee,$ 624,$ 645,$ 761,$ 985,"$ 1,136"
Georgia,Liberty,$ 803,$ 831,$ 947,"$ 1,355","$ 1,640"
Georgia,Lincoln,$ 528,$ 587,$ 674,$ 911,$ 914
Georgia,Long,$ 582,$ 586,$ 706,"$ 1,010","$ 1,118"
Georgia,Lowndes,$ 588,$ 591,$ 770,"$ 1,086","$ 1,333"
Georgia,Lumpkin,$ 636,$ 640,$ 844,"$ 1,113","$ 1,405"
Georgia,McDuffie,$ 516,$ 519,$ 648,$ 806,"$ 1,122"
Georgia,McIntosh,$ 663,$ 699,$ 815,"$ 1,104","$ 1,281"
Georgia,Macon,$ 644,$ 717,$ 832,"$ 1,118","$ 1,441"
Georgia,Madison,$ 636,$ 708,$ 815,"$ 1,108","$ 1,411"
Georgia,Marion,$ 680,$ 684,$ 830,"$ 1,160","$ 1,272"
Georgia,Meriwether,$ 605,$ 609,$ 803,"$ 1,086","$ 1,133"
Georgia,Miller,$ 599,$ 613,$ 699,$ 869,"$ 1,052"
Georgia,Mitchell,$ 547,$ 568,$ 648,$ 806,$ 879
Georgia,Monroe,$ 493,$ 623,$ 710,$ 887,"$ 1,229"
Georgia,Montgomery,$ 547,$ 568,$ 648,$ 927,$ 975
Georgia,Morgan,$ 706,$ 726,$ 872,"$ 1,134","$ 1,510"
Georgia,Murray,$ 519,$ 555,$ 732,$ 937,"$ 1,022"
Georgia,Muscogee,$ 644,$ 717,$ 832,"$ 1,118","$ 1,441"
Georgia,Newton,"$ 1,016","$ 1,040","$ 1,185","$ 1,491","$ 1,823"
Georgia,Oconee,$ 663,$ 699,$ 815,"$ 1,104","$ 1,281"
Georgia,Oglethorpe,$ 663,$ 699,$ 815,"$ 1,104","$ 1,281"
Georgia,Paulding,"$ 1,016","$ 1,040","$ 1,185","$ 1,491","$ 1,823"
Georgia,Peach,$ 484,$ 556,$ 733,$ 995,"$ 1,036"
Georgia,Pickens,"$ 1,016","$ 1,040","$ 1,185","$ 1,491","$ 1,823"
Georgia,Pierce,$ 543,$ 546,$ 648,$ 814,"$ 1,024"
Georgia,Pike,"$ 1,016","$ 1,040","$ 1,185","$ 1,491","$ 1,823"
Georgia,Polk,$ 542,$ 546,$ 719,$ 928,$ 975
Georgia,Pulaski,$ 510,$ 568,$ 648,$ 927,"$ 1,070"
Georgia,Putnam,$ 649,$ 675,$ 769,$ 956,"$ 1,074"
Georgia,Quitman,$ 507,$ 510,$ 648,$ 883,$ 975
Georgia,Rabun,$ 520,$ 524,$ 690,$ 858,"$ 1,093"
Georgia,Randolph,$ 488,$ 492,$ 648,$ 806,$ 975
Georgia,Richmond,$ 636,$ 708,$ 815,"$ 1,108","$ 1,411"
Georgia,Rockdale,"$ 1,016","$ 1,040","$ 1,185","$ 1,491","$ 1,823"
Georgia,Schley,$ 488,$ 492,$ 648,$ 927,$ 975
Georgia,Screven,$ 488,$ 492,$ 648,$ 913,$ 975
Georgia,Seminole,$ 482,$ 561,$ 713,$ 888,"$ 1,044"
Georgia,Spalding,"$ 1,016","$ 1,040","$ 1,185","$ 1,491","$ 1,823"
Georgia,Stephens,$ 488,$ 492,$ 648,$ 927,"$ 1,083"
Georgia,Stewart,$ 488,$ 492,$ 648,$ 806,$ 975
Georgia,Sumter,$ 528,$ 532,$ 701,$ 872,"$ 1,166"
Georgia,Talbot,$ 512,$ 515,$ 655,$ 850,$ 986
Georgia,Taliaferro,$ 507,$ 510,$ 648,$ 806,"$ 1,122"
Georgia,Tattnall,$ 547,$ 568,$ 648,$ 927,"$ 1,122"
Georgia,Taylor,$ 428,$ 515,$ 648,$ 842,"$ 1,011"
Georgia,Telfair,$ 428,$ 510,$ 648,$ 806,$ 899
Georgia,Terrell,$ 624,$ 645,$ 761,$ 985,"$ 1,136"
Georgia,Thomas,$ 594,$ 597,$ 787,$ 983,"$ 1,236"
Georgia,Tift,$ 507,$ 511,$ 648,$ 806,$ 951
Georgia,Toombs,$ 488,$ 492,$ 648,$ 872,"$ 1,122"
Georgia,Towns,$ 583,$ 587,$ 715,$ 925,"$ 1,238"
Georgia,Treutlen,$ 507,$ 510,$ 648,$ 927,$ 943
Georgia,Troup,$ 599,$ 602,$ 794,"$ 1,071","$ 1,112"
Georgia,Turner,$ 507,$ 510,$ 648,$ 806,"$ 1,122"
Georgia,Twiggs,$ 522,$ 689,$ 787,"$ 1,002","$ 1,101"
Georgia,Union,$ 507,$ 510,$ 648,$ 909,"$ 1,091"
Georgia,Upson,$ 443,$ 509,$ 671,$ 839,"$ 1,054"
Georgia,Walker,$ 636,$ 694,$ 838,"$ 1,092","$ 1,306"
Georgia,Walton,"$ 1,016","$ 1,040","$ 1,185","$ 1,491","$ 1,823"
Georgia,Ware,$ 492,$ 495,$ 653,$ 864,"$ 1,043"
Georgia,Warren,$ 488,$ 492,$ 648,$ 847,"$ 1,122"
Georgia,Washington,$ 547,$ 568,$ 648,$ 877,$ 912
Georgia,Wayne,$ 488,$ 492,$ 648,$ 856,$ 950
Georgia,Webster,$ 507,$ 510,$ 648,$ 806,$ 975
Georgia,Wheeler,$ 507,$ 510,$ 648,$ 927,$ 975
Georgia,White,$ 581,$ 584,$ 716,$ 944,$ 971
Georgia,Whitfield,$ 531,$ 607,$ 753,"$ 1,032","$ 1,037"
Georgia,Wilcox,$ 507,$ 510,$ 648,$ 865,$ 975
Georgia,Wilkes,$ 508,$ 511,$ 674,$ 888,"$ 1,014"
Georgia,Wilkinson,$ 490,$ 493,$ 650,$ 808,$ 943
Georgia,Worth,$ 624,$ 645,$ 761,$ 985,"$ 1,136"
Hawaii,Hawaii,$ 969,"$ 1,115","$ 1,469","$ 1,889","$ 1,992"
Hawaii,Honolulu,"$ 1,433","$ 1,577","$ 2,073","$ 2,967","$ 3,589"
Hawaii,Kauai,"$ 1,255","$ 1,519","$ 1,902","$ 2,621","$ 3,274"
Hawaii,Maui,"$ 1,321","$ 1,408","$ 1,772","$ 2,461","$ 2,724"
Idaho,Ada,$ 683,$ 801,"$ 1,002","$ 1,420","$ 1,647"
Idaho,Adams,$ 557,$ 572,$ 734,"$ 1,029","$ 1,224"
Idaho,Bannock,$ 516,$ 593,$ 782,"$ 1,116","$ 1,354"
Idaho,Bear Lake,$ 553,$ 557,$ 734,"$ 1,050","$ 1,224"
Idaho,Benewah,$ 546,$ 628,$ 828,"$ 1,180","$ 1,184"
Idaho,Bingham,$ 567,$ 571,$ 752,"$ 1,076","$ 1,241"
Idaho,Blaine,$ 703,$ 808,"$ 1,065","$ 1,474","$ 1,517"
Idaho,Boise,$ 683,$ 801,"$ 1,002","$ 1,420","$ 1,647"
Idaho,Bonner,$ 642,$ 646,$ 829,"$ 1,186","$ 1,435"
Idaho,Bonneville,$ 538,$ 670,$ 815,"$ 1,166","$ 1,411"
Idaho,Boundary,$ 553,$ 557,$ 734,"$ 1,050","$ 1,224"
Idaho,Butte,$ 521,$ 599,$ 789,"$ 1,129","$ 1,366"
Idaho,Camas,$ 557,$ 564,$ 734,"$ 1,050","$ 1,224"
Idaho,Canyon,$ 683,$ 801,"$ 1,002","$ 1,420","$ 1,647"
Idaho,Caribou,$ 553,$ 557,$ 734,$ 963,"$ 1,101"
Idaho,Cassia,$ 562,$ 564,$ 741,"$ 1,060","$ 1,133"
Idaho,Clark,$ 597,$ 604,$ 787,"$ 1,126","$ 1,313"
Idaho,Clearwater,$ 603,$ 607,$ 800,"$ 1,092","$ 1,197"
Idaho,Custer,$ 574,$ 577,$ 761,"$ 1,089","$ 1,270"
Idaho,Elmore,$ 616,$ 657,$ 812,"$ 1,162","$ 1,394"
Idaho,Franklin,$ 516,$ 618,$ 782,"$ 1,119","$ 1,354"
Idaho,Fremont,$ 570,$ 629,$ 751,"$ 1,075","$ 1,245"
Idaho,Gem,$ 614,$ 718,$ 899,"$ 1,182","$ 1,300"
Idaho,Gooding,$ 570,$ 572,$ 751,"$ 1,058","$ 1,207"
Idaho,Idaho,$ 586,$ 590,$ 777,"$ 1,036","$ 1,317"
Idaho,Jefferson,$ 538,$ 670,$ 815,"$ 1,166","$ 1,411"
Idaho,Jerome,$ 567,$ 653,$ 860,"$ 1,070","$ 1,410"
Idaho,Kootenai,$ 679,$ 755,$ 946,"$ 1,354","$ 1,638"
Idaho,Latah,$ 531,$ 628,$ 785,"$ 1,123","$ 1,359"
Idaho,Lemhi,$ 602,$ 606,$ 798,"$ 1,006","$ 1,331"
Idaho,Lewis,$ 557,$ 616,$ 734,"$ 1,050","$ 1,097"
Idaho,Lincoln,$ 629,$ 634,$ 835,"$ 1,143","$ 1,183"
Idaho,Madison,$ 686,$ 702,$ 800,"$ 1,145","$ 1,385"
Idaho,Minidoka,$ 557,$ 603,$ 734,"$ 1,050","$ 1,224"
Idaho,Nez Perce,$ 584,$ 672,$ 885,"$ 1,223","$ 1,468"
Idaho,Oneida,$ 641,$ 648,$ 844,"$ 1,059","$ 1,408"
Idaho,Owyhee,$ 683,$ 801,"$ 1,002","$ 1,420","$ 1,647"
Idaho,Payette,$ 603,$ 607,$ 795,"$ 1,123","$ 1,177"
Idaho,Power,$ 614,$ 618,$ 814,"$ 1,062","$ 1,358"
Idaho,Shoshone,$ 572,$ 576,$ 759,"$ 1,085","$ 1,286"
Idaho,Teton,$ 711,$ 716,$ 943,"$ 1,301","$ 1,558"
Idaho,Twin Falls,$ 563,$ 648,$ 854,"$ 1,205","$ 1,409"
Idaho,Valley,$ 602,$ 606,$ 798,"$ 1,142","$ 1,331"
Idaho,Washington,$ 492,$ 565,$ 745,$ 973,"$ 1,160"
Illinois,Adams,$ 561,$ 605,$ 776,"$ 1,029","$ 1,072"
Illinois,Alexander,$ 537,$ 612,$ 807,"$ 1,155","$ 1,216"
Illinois,Bond,$ 581,$ 585,$ 740,$ 920,"$ 1,134"
Illinois,Boone,$ 527,$ 606,$ 799,"$ 1,085","$ 1,178"
Illinois,Brown,$ 611,$ 696,$ 915,"$ 1,183","$ 1,325"
Illinois,Bureau,$ 488,$ 561,$ 739,$ 919,"$ 1,002"
Illinois,Calhoun,$ 671,$ 731,$ 938,"$ 1,224","$ 1,440"
Illinois,Carroll,$ 476,$ 531,$ 700,$ 871,"$ 1,072"
Illinois,Cass,$ 476,$ 550,$ 700,$ 911,$ 950
Illinois,Champaign,$ 734,$ 739,$ 868,"$ 1,108","$ 1,230"
Illinois,Christian,$ 508,$ 579,$ 734,$ 913,$ 995
Illinois,Clark,$ 493,$ 550,$ 725,$ 944,"$ 1,033"
Illinois,Clay,$ 476,$ 582,$ 700,$ 871,"$ 1,030"
Illinois,Clinton,$ 671,$ 731,$ 938,"$ 1,224","$ 1,440"
Illinois,Coles,$ 482,$ 554,$ 730,$ 996,"$ 1,055"
Illinois,Cook,"$ 1,012","$ 1,122","$ 1,299","$ 1,649","$ 1,969"
Illinois,Crawford,$ 476,$ 560,$ 700,$ 871,$ 998
Illinois,Cumberland,$ 476,$ 531,$ 700,$ 871,"$ 1,068"
Illinois,De Kalb,$ 505,$ 557,$ 700,$ 981,$ 985
Illinois,De Witt,$ 705,$ 805,"$ 1,030","$ 1,474","$ 1,783"
Illinois,Douglas,$ 555,$ 559,$ 700,$ 988,"$ 1,134"
Illinois,Du Page,"$ 1,012","$ 1,122","$ 1,299","$ 1,649","$ 1,969"
Illinois,Edgar,$ 476,$ 613,$ 700,$ 877,"$ 1,035"
Illinois,Edwards,$ 476,$ 614,$ 700,$ 994,"$ 1,212"
Illinois,Effingham,$ 538,$ 541,$ 700,"$ 1,002","$ 1,095"
Illinois,Fayette,$ 498,$ 568,$ 700,$ 871,$ 949
Illinois,Ford,$ 734,$ 739,$ 868,"$ 1,108","$ 1,230"
Illinois,Franklin,$ 474,$ 533,$ 702,$ 885,$ 952
Illinois,Fulton,$ 563,$ 569,$ 750,$ 933,"$ 1,223"
Illinois,Gallatin,$ 476,$ 614,$ 700,$ 988,$ 998
Illinois,Greene,$ 476,$ 572,$ 700,$ 871,$ 994
Illinois,Grundy,$ 887,$ 893,"$ 1,177","$ 1,478","$ 1,596"
Illinois,Hamilton,$ 476,$ 598,$ 700,$ 871,$ 998
Illinois,Hancock,$ 476,$ 558,$ 700,$ 966,"$ 1,114"
Illinois,Hardin,$ 476,$ 531,$ 700,$ 871,$ 998
Illinois,Henderson,$ 473,$ 608,$ 700,$ 927,$ 998
Illinois,Henry,$ 517,$ 626,$ 784,"$ 1,047","$ 1,183"
Illinois,Iroquois,$ 528,$ 531,$ 700,$ 913,"$ 1,019"
Illinois,Jackson,$ 500,$ 580,$ 758,$ 988,"$ 1,093"
Illinois,Jasper,$ 476,$ 607,$ 700,$ 994,$ 998
Illinois,Jefferson,$ 502,$ 582,$ 761,$ 959,"$ 1,032"
Illinois,Jersey,$ 671,$ 731,$ 938,"$ 1,224","$ 1,440"
Illinois,Jo Daviess,$ 531,$ 578,$ 700,$ 871,$ 949
Illinois,Johnson,$ 462,$ 531,$ 700,$ 871,"$ 1,061"
Illinois,Kane,"$ 1,012","$ 1,122","$ 1,299","$ 1,649","$ 1,969"
Illinois,Kankakee,$ 640,$ 717,$ 945,"$ 1,272","$ 1,396"
Illinois,Kendall,$ 967,$ 974,"$ 1,283","$ 1,836","$ 1,942"
Illinois,Knox,$ 462,$ 531,$ 700,$ 933,$ 949
Illinois,Lake,$ 565,$ 605,$ 797,"$ 1,084","$ 1,181"
Illinois,La Salle,"$ 1,012","$ 1,122","$ 1,299","$ 1,649","$ 1,969"
Illinois,Lawrence,$ 476,$ 531,$ 700,$ 911,"$ 1,125"
Illinois,Lee,$ 490,$ 556,$ 720,$ 920,"$ 1,045"
Illinois,Livingston,$ 480,$ 570,$ 727,$ 953,"$ 1,062"
Illinois,Logan,$ 482,$ 545,$ 709,$ 938,"$ 1,010"
Illinois,McDonough,$ 572,$ 575,$ 700,$ 940,"$ 1,141"
Illinois,McHenry,"$ 1,012","$ 1,122","$ 1,299","$ 1,649","$ 1,969"
Illinois,McLean,$ 603,$ 682,$ 853,"$ 1,215","$ 1,477"
Illinois,Macon,$ 509,$ 614,$ 772,"$ 1,069","$ 1,111"
Illinois,Macoupin,$ 536,$ 539,$ 711,$ 950,"$ 1,096"
Illinois,Madison,$ 671,$ 731,$ 938,"$ 1,224","$ 1,440"
Illinois,Marion,$ 462,$ 557,$ 700,$ 939,$ 966
Illinois,Marshall,$ 631,$ 675,$ 858,"$ 1,108","$ 1,181"
Illinois,Mason,$ 477,$ 542,$ 701,$ 872,$ 951
Illinois,Massac,$ 527,$ 590,$ 775,$ 970,"$ 1,051"
Illinois,Menard,$ 576,$ 684,$ 858,"$ 1,076","$ 1,163"
Illinois,Mercer,$ 517,$ 626,$ 784,"$ 1,047","$ 1,183"
Illinois,Monroe,$ 671,$ 731,$ 938,"$ 1,224","$ 1,440"
Illinois,Montgomery,$ 532,$ 567,$ 700,$ 871,"$ 1,008"
Illinois,Morgan,$ 476,$ 547,$ 721,$ 930,"$ 1,057"
Illinois,Moultrie,$ 519,$ 566,$ 700,"$ 1,002","$ 1,049"
Illinois,Ogle,$ 543,$ 606,$ 798,"$ 1,019","$ 1,082"
Illinois,Peoria,$ 631,$ 675,$ 858,"$ 1,108","$ 1,181"
Illinois,Perry,$ 476,$ 589,$ 700,"$ 1,002","$ 1,030"
Illinois,Piatt,$ 734,$ 739,$ 868,"$ 1,108","$ 1,230"
Illinois,Pike,$ 528,$ 531,$ 700,$ 871,$ 949
Illinois,Pope,$ 476,$ 614,$ 700,$ 907,$ 998
Illinois,Pulaski,$ 600,$ 614,$ 700,"$ 1,002","$ 1,212"
Illinois,Putnam,$ 492,$ 549,$ 724,$ 932,"$ 1,032"
Illinois,Randolph,$ 464,$ 543,$ 700,$ 926,"$ 1,088"
Illinois,Richland,$ 585,$ 590,$ 700,$ 961,$ 965
Illinois,Rock Island,$ 517,$ 626,$ 784,"$ 1,047","$ 1,183"
Illinois,St Clair,$ 671,$ 731,$ 938,"$ 1,224","$ 1,440"
Illinois,Saline,$ 476,$ 531,$ 700,$ 941,"$ 1,000"
Illinois,Sangamon,$ 576,$ 684,$ 858,"$ 1,076","$ 1,163"
Illinois,Schuyler,$ 476,$ 531,$ 700,$ 871,"$ 1,012"
Illinois,Scott,$ 476,$ 531,$ 700,$ 871,"$ 1,167"
Illinois,Shelby,$ 476,$ 608,$ 700,"$ 1,002","$ 1,183"
Illinois,Stark,$ 631,$ 675,$ 858,"$ 1,108","$ 1,181"
Illinois,Stephenson,$ 485,$ 547,$ 700,$ 926,"$ 1,182"
Illinois,Tazewell,$ 631,$ 675,$ 858,"$ 1,108","$ 1,181"
Illinois,Union,$ 462,$ 533,$ 700,"$ 1,002","$ 1,212"
Illinois,Vermilion,$ 524,$ 598,$ 788,"$ 1,037","$ 1,069"
Illinois,Wabash,$ 493,$ 550,$ 725,$ 939,$ 983
Illinois,Warren,$ 462,$ 567,$ 700,$ 989,$ 992
Illinois,Washington,$ 574,$ 577,$ 761,$ 947,"$ 1,085"
Illinois,Wayne,$ 476,$ 531,$ 700,$ 871,$ 949
Illinois,White,$ 462,$ 583,$ 700,$ 934,$ 998
Illinois,Whiteside,$ 495,$ 570,$ 751,$ 934,"$ 1,018"
Illinois,Will,"$ 1,012","$ 1,122","$ 1,299","$ 1,649","$ 1,969"
Illinois,Williamson,$ 574,$ 578,$ 762,"$ 1,019","$ 1,237"
