date,location_key,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested
2022-07-24,MX_JAL_14069,1,0,,,4,2,,
2022-09-14,MX_JAL_14070,2,0,,,1912,32,,
2022-08-30,MX_JAL_14071,3,0,,,28,0,,
2022-08-26,MX_JAL_14072,1,0,,,109,0,,
2022-09-01,MX_JAL_14073,1,0,,,130,5,,
2022-04-06,MX_JAL_14074,1,0,,,9,1,,
2022-08-30,MX_JAL_14075,1,0,,,8,0,,
2022-02-21,MX_JAL_14076,1,0,,,15,2,,
2022-08-25,MX_JAL_14077,1,0,,,135,6,,
2022-07-26,MX_JAL_14078,1,0,,,22,1,,
2022-08-25,MX_JAL_14079,1,0,,,78,6,,
2022-08-01,MX_JAL_14080,1,0,,,38,0,,
2022-08-05,MX_JAL_14081,2,0,,,7,1,,
2022-09-09,MX_JAL_14082,1,0,,,56,1,,
2022-09-12,MX_JAL_14083,1,0,,,1604,25,,
2022-01-29,MX_JAL_14084,1,1,,,9,1,,
2022-09-07,MX_JAL_14085,1,0,,,553,10,,
2022-07-21,MX_JAL_14086,1,0,,,10,1,,
2022-07-23,MX_JAL_14087,1,0,,,34,2,,
2022-08-11,MX_JAL_14088,1,0,,,57,3,,
2022-02-01,MX_JAL_14089,1,0,,,3,1,,
2022-02-05,MX_JAL_14090,0,1,,,5,2,,
2022-08-30,MX_JAL_14091,1,0,,,253,7,,
2022-09-10,MX_JAL_14092,1,0,,,9,2,,
2022-09-14,MX_JAL_14093,1,0,,,1299,36,,
2022-09-08,MX_JAL_14094,1,0,,,120,7,,
2022-08-26,MX_JAL_14095,2,0,,,65,4,,
2022-07-27,MX_JAL_14096,0,1,,,10,5,,
2022-09-13,MX_JAL_14097,2,0,,,5250,82,,
2022-09-14,MX_JAL_14098,4,0,,,8370,140,,
2022-07-29,MX_JAL_14099,1,0,,,11,4,,
2022-08-24,MX_JAL_14100,1,0,,,91,6,,
2022-09-13,MX_JAL_14101,6,0,,,8241,79,,
2022-07-27,MX_JAL_14102,1,0,,,9,0,,
2022-08-05,MX_JAL_14103,1,0,,,47,1,,
2022-08-29,MX_JAL_14104,1,0,,,11,2,,
2022-09-12,MX_JAL_14105,1,0,,,40,2,,
2022-08-03,MX_JAL_14106,1,0,,,24,3,,
2022-07-20,MX_JAL_14107,1,0,,,8,1,,
2022-08-29,MX_JAL_14108,2,0,,,131,10,,
2022-09-14,MX_JAL_14109,1,0,,,116,0,,
2022-07-31,MX_JAL_14110,1,0,,,25,5,,
2022-06-21,MX_JAL_14111,1,0,,,8,1,,
2022-07-20,MX_JAL_14112,1,0,,,1,0,,
2022-09-07,MX_JAL_14113,2,0,,,15,2,,
2022-07-27,MX_JAL_14114,2,0,,,85,0,,
2022-07-12,MX_JAL_14115,2,0,,,30,1,,
2022-07-28,MX_JAL_14116,1,0,,,63,2,,
2022-08-14,MX_JAL_14117,1,0,,,7,1,,
2022-08-14,MX_JAL_14118,1,0,,,75,9,,
2022-09-10,MX_JAL_14119,1,0,,,140,2,,
2022-09-14,MX_JAL_14120,5,0,,,23003,320,,
2022-08-08,MX_JAL_14121,2,0,,,142,4,,
2022-08-01,MX_JAL_14122,1,0,,,12,0,,
2022-09-11,MX_JAL_14123,1,0,,,37,7,,
2022-08-22,MX_JAL_14124,1,0,,,232,10,,
2022-07-19,MX_JAL_14125,1,0,,,10,3,,
2022-09-14,MX_MEX,52,0,,,270707,2304,,
2022-09-12,MX_MEX_15001,1,0,,,227,7,,
2022-09-12,MX_MEX_15002,1,0,,,817,12,,
2022-09-08,MX_MEX_15003,1,0,,,184,4,,
2022-08-20,MX_MEX_15004,1,0,,,37,0,,
2022-09-13,MX_MEX_15005,1,1,,,759,17,,
2022-08-30,MX_MEX_15006,1,0,,,83,2,,
2022-08-30,MX_MEX_15007,1,0,,,183,4,,
2022-09-08,MX_MEX_15008,1,0,,,30,2,,
2022-09-13,MX_MEX_15009,1,0,,,829,1,,
2022-09-01,MX_MEX_15010,3,0,,,336,6,,
2022-09-13,MX_MEX_15011,0,1,,,832,4,,
2022-09-13,MX_MEX_15012,1,0,,,1061,15,,
2022-09-14,MX_MEX_15013,3,0,,,7190,62,,
2022-09-13,MX_MEX_15014,1,0,,,864,10,,
2022-08-26,MX_MEX_15015,1,0,,,186,1,,
2022-09-07,MX_MEX_15016,2,0,,,190,1,,
2022-08-01,MX_MEX_15017,1,0,,,47,0,,
2022-09-14,MX_MEX_15018,1,0,,,450,4,,
2022-09-06,MX_MEX_15019,1,0,,,169,0,,
2022-09-14,MX_MEX_15020,2,0,,,6199,56,,
2022-08-15,MX_MEX_15021,1,0,,,76,0,,
2022-09-06,MX_MEX_15022,1,0,,,229,2,,
2022-09-14,MX_MEX_15023,1,0,,,580,2,,
2022-09-12,MX_MEX_15024,6,0,,,3727,48,,
2022-09-14,MX_MEX_15025,1,0,,,8099,83,,
2022-08-23,MX_MEX_15026,1,0,,,27,0,,
2022-09-13,MX_MEX_15027,1,0,,,104,4,,
2022-09-11,MX_MEX_15028,0,1,,,115,3,,
2022-09-13,MX_MEX_15029,1,0,,,2687,9,,
2022-09-13,MX_MEX_15030,1,0,,,84,0,,
2022-09-12,MX_MEX_15031,2,0,,,7044,33,,
2022-08-26,MX_MEX_15032,1,0,,,40,1,,
2022-09-13,MX_MEX_15033,7,0,,,30523,288,,
2022-08-05,MX_MEX_15034,1,0,,,49,0,,
2022-09-14,MX_MEX_15035,1,0,,,1749,9,,
2022-08-30,MX_MEX_15036,1,0,,,97,3,,
2022-09-14,MX_MEX_15037,2,0,,,3975,20,,
2022-07-19,MX_MEX_15038,1,0,,,34,0,,
2022-09-12,MX_MEX_15039,3,0,,,8843,23,,
2022-09-09,MX_MEX_15040,1,0,,,335,0,,
2022-07-15,MX_MEX_15041,1,0,,,4,0,,
2022-09-01,MX_MEX_15042,1,0,,,598,4,,
2022-09-13,MX_MEX_15043,1,0,,,154,3,,
2022-09-07,MX_MEX_15044,1,0,,,197,1,,
2022-09-02,MX_MEX_15045,1,0,,,821,2,,
2022-08-29,MX_MEX_15046,1,0,,,179,2,,
2022-08-27,MX_MEX_15047,1,0,,,67,4,,
2022-09-09,MX_MEX_15048,2,0,,,598,5,,
2022-08-27,MX_MEX_15049,1,0,,,55,2,,
2022-09-14,MX_MEX_15050,5,0,,,567,1,,
2022-09-14,MX_MEX_15051,1,0,,,866,13,,
2022-09-12,MX_MEX_15052,3,0,,,108,5,,
2022-09-14,MX_MEX_15053,1,0,,,739,6,,
2022-09-14,MX_MEX_15054,3,0,,,4850,32,,
2022-08-25,MX_MEX_15055,1,0,,,66,2,,
2022-08-26,MX_MEX_15056,1,0,,,127,4,,
2022-09-14,MX_MEX_15057,3,0,,,23881,228,,
2022-09-14,MX_MEX_15058,7,0,,,29594,138,,
2022-09-09,MX_MEX_15059,1,0,,,219,5,,
2022-09-14,MX_MEX_15060,2,0,,,9010,56,,
2022-08-19,MX_MEX_15061,1,0,,,49,1,,
2022-09-08,MX_MEX_15062,1,0,,,302,8,,
2022-09-01,MX_MEX_15063,1,0,,,35,2,,
2022-09-07,MX_MEX_15064,2,0,,,222,5,,
2022-09-12,MX_MEX_15065,1,0,,,223,3,,
2022-07-10,MX_MEX_15066,1,0,,,11,0,,
2022-09-13,MX_MEX_15067,2,0,,,231,2,,
2022-09-09,MX_MEX_15068,1,0,,,395,0,,
2022-08-09,MX_MEX_15069,1,0,,,17,0,,
2022-09-13,MX_MEX_15070,2,0,,,5341,50,,
2022-08-17,MX_MEX_15071,1,0,,,23,1,,
2022-09-05,MX_MEX_15072,1,0,,,75,4,,
2022-09-07,MX_MEX_15073,2,0,,,344,3,,
2022-09-11,MX_MEX_15074,1,0,,,177,4,,
2022-09-05,MX_MEX_15075,1,0,,,177,2,,
2022-09-13,MX_MEX_15076,2,0,,,1503,19,,
2022-09-01,MX_MEX_15077,1,0,,,19,0,,
2022-08-08,MX_MEX_15078,1,0,,,40,1,,
2022-07-22,MX_MEX_15079,1,0,,,10,1,,
2022-08-25,MX_MEX_15080,1,0,,,67,1,,
2022-09-13,MX_MEX_15081,1,0,,,5918,90,,
2022-09-09,MX_MEX_15082,1,0,,,364,2,,
2022-08-05,MX_MEX_15083,1,0,,,105,0,,
2022-09-07,MX_MEX_15084,1,0,,,142,5,,
2022-09-04,MX_MEX_15085,1,0,,,145,6,,
2022-08-18,MX_MEX_15086,1,0,,,89,3,,
2022-09-13,MX_MEX_15087,1,0,,,442,5,,
2022-09-13,MX_MEX_15088,1,0,,,612,16,,
2022-09-06,MX_MEX_15089,1,0,,,50,0,,
2022-09-06,MX_MEX_15090,2,0,,,778,8,,
2022-09-14,MX_MEX_15091,2,0,,,900,10,,
2022-08-22,MX_MEX_15092,2,0,,,534,4,,
2022-08-22,MX_MEX_15093,1,0,,,98,2,,
2022-09-04,MX_MEX_15094,1,0,,,136,1,,
2022-09-14,MX_MEX_15095,1,0,,,777,7,,
2022-09-06,MX_MEX_15096,1,0,,,216,4,,
2022-08-26,MX_MEX_15097,1,0,,,84,1,,
2022-09-13,MX_MEX_15098,1,0,,,34,0,,
2022-09-14,MX_MEX_15099,1,0,,,3812,79,,
2022-08-24,MX_MEX_15100,2,0,,,519,2,,
2022-09-10,MX_MEX_15101,0,1,,,534,12,,
2022-08-29,MX_MEX_15102,1,0,,,39,2,,
2022-09-01,MX_MEX_15103,1,0,,,1049,3,,
2022-09-14,MX_MEX_15104,2,0,,,26829,237,,
2022-08-11,MX_MEX_15105,1,0,,,29,1,,
2022-09-14,MX_MEX_15106,7,0,,,18391,144,,
2022-08-29,MX_MEX_15107,1,0,,,52,0,,
2022-09-13,MX_MEX_15108,1,0,,,2012,13,,
2022-09-14,MX_MEX_15109,4,0,,,7858,80,,
2022-09-12,MX_MEX_15110,1,0,,,598,2,,
2022-09-11,MX_MEX_15111,1,0,,,55,0,,
2022-09-04,MX_MEX_15112,0,1,,,66,4,,
2022-08-25,MX_MEX_15113,1,0,,,69,0,,
2022-08-17,MX_MEX_15114,1,0,,,239,5,,
2022-09-13,MX_MEX_15115,1,0,,,237,7,,
2022-08-23,MX_MEX_15116,1,0,,,6,0,,
2022-08-01,MX_MEX_15117,1,0,,,6,0,,
2022-09-13,MX_MEX_15118,1,0,,,1507,8,,
2022-08-31,MX_MEX_15119,2,0,,,37,2,,
2022-09-13,MX_MEX_15120,1,0,,,3113,29,,
2022-09-14,MX_MEX_15121,2,0,,,9281,121,,
2022-09-12,MX_MEX_15122,3,0,,,3797,20,,
2022-09-06,MX_MEX_15123,1,0,,,20,0,,
2022-09-11,MX_MEX_15124,2,0,,,144,6,,
2022-08-04,MX_MEX_15125,1,0,,,48,0,,
2022-09-14,MX_MIC,7,0,,,35814,598,,
2022-08-09,MX_MIC_16001,1,0,,,16,1,,
2022-02-03,MX_MIC_16002,1,0,,,3,0,,
2022-07-23,MX_MIC_16003,1,0,,,14,4,,
2022-08-05,MX_MIC_16004,1,0,,,8,0,,
2022-08-04,MX_MIC_16005,2,0,,,58,2,,
2022-09-13,MX_MIC_16006,1,0,,,699,16,,
2022-08-23,MX_MIC_16007,1,0,,,1,0,,
2022-07-12,MX_MIC_16008,1,0,,,19,2,,
2022-08-21,MX_MIC_16009,2,0,,,160,6,,
2022-08-19,MX_MIC_16010,1,0,,,12,1,,
2022-07-26,MX_MIC_16011,1,0,,,13,1,,
2022-08-22,MX_MIC_16012,1,0,,,96,9,,
2022-01-19,MX_MIC_16013,0,1,,,1,1,,
2022-08-18,MX_MIC_16014,0,1,,,11,3,,
2022-08-01,MX_MIC_16015,1,0,,,64,3,,
2022-08-19,MX_MIC_16016,1,0,,,33,2,,
2022-08-29,MX_MIC_16017,2,0,,,30,0,,
2022-08-31,MX_MIC_16018,1,0,,,7,1,,
2022-07-29,MX_MIC_16019,1,0,,,10,2,,
2022-08-25,MX_MIC_16020,2,0,,,53,1,,
2022-02-12,MX_MIC_16021,1,0,,,2,0,,
2022-09-08,MX_MIC_16022,0,1,,,26,3,,
2022-08-01,MX_MIC_16023,1,0,,,6,0,,
2022-08-18,MX_MIC_16024,1,0,,,15,3,,
2022-08-16,MX_MIC_16025,1,0,,,39,1,,
2022-07-22,MX_MIC_16026,1,0,,,24,2,,
2022-02-01,MX_MIC_16027,1,0,,,5,0,,
2022-07-23,MX_MIC_16028,0,1,,,3,1,,
2022-07-19,MX_MIC_16029,1,0,,,7,0,,
2022-07-21,MX_MIC_16030,2,0,,,12,1,,
2022-08-21,MX_MIC_16031,2,0,,,21,0,,
2022-08-11,MX_MIC_16032,1,0,,,22,0,,
2022-09-09,MX_MIC_16033,1,0,,,29,1,,
2022-09-06,MX_MIC_16034,1,0,,,245,6,,
2022-03-02,MX_MIC_16035,0,1,,,9,2,,
2022-08-27,MX_MIC_16036,0,1,,,9,2,,
2022-08-01,MX_MIC_16037,1,0,,,5,1,,
2022-09-01,MX_MIC_16038,2,0,,,105,1,,
2022-07-24,MX_MIC_16039,1,1,,,6,2,,
2022-08-23,MX_MIC_16040,1,0,,,30,3,,
2022-08-08,MX_MIC_16041,2,0,,,11,3,,
2022-09-06,MX_MIC_16042,0,1,,,18,2,,
2022-09-12,MX_MIC_16043,2,0,,,471,4,,
2022-08-12,MX_MIC_16044,1,0,,,19,0,,
2022-08-29,MX_MIC_16045,1,0,,,178,7,,
2022-08-18,MX_MIC_16046,1,0,,,18,1,,
2022-08-16,MX_MIC_16047,1,0,,,14,1,,
2022-07-25,MX_MIC_16048,1,0,,,6,2,,
2022-08-10,MX_MIC_16049,0,1,,,57,1,,
2022-08-26,MX_MIC_16050,1,0,,,161,4,,
2022-07-08,MX_MIC_16051,1,0,,,3,1,,
2022-09-12,MX_MIC_16052,2,0,,,3656,27,,
2022-09-14,MX_MIC_16053,1,0,,,14912,164,,
2022-07-28,MX_MIC_16054,1,0,,,4,1,,
2022-08-11,MX_MIC_16055,1,0,,,73,1,,
2022-08-01,MX_MIC_16056,1,0,,,8,0,,
2022-07-20,MX_MIC_16057,1,0,,,1,0,,
2022-08-30,MX_MIC_16058,1,0,,,13,0,,
2022-09-11,MX_MIC_16059,1,0,,,15,1,,
2022-08-23,MX_MIC_16060,1,0,,,25,2,,
2022-08-29,MX_MIC_16061,1,0,,,23,0,,
2022-08-02,MX_MIC_16062,1,0,,,14,0,,
2022-09-06,MX_MIC_16063,1,0,,,14,1,,
2022-08-08,MX_MIC_16064,1,0,,,21,1,,
2022-09-14,MX_MIC_16065,1,0,,,111,9,,
2022-09-12,MX_MIC_16066,1,0,,,968,18,,
2022-07-25,MX_MIC_16067,2,0,,,7,1,,
2022-09-03,MX_MIC_16068,2,0,,,28,3,,
2022-09-14,MX_MIC_16069,1,0,,,942,20,,
2022-07-05,MX_MIC_16070,1,0,,,14,0,,
2022-09-03,MX_MIC_16071,0,1,,,212,3,,
2022-08-27,MX_MIC_16072,1,0,,,29,0,,
2022-08-09,MX_MIC_16073,1,0,,,69,2,,
2022-08-30,MX_MIC_16074,1,0,,,9,1,,
2022-08-21,MX_MIC_16075,1,0,,,273,14,,
2022-08-30,MX_MIC_16076,1,0,,,739,11,,
2022-08-05,MX_MIC_16077,1,0,,,36,4,,
2022-08-14,MX_MIC_16078,2,0,,,20,1,,
2022-08-03,MX_MIC_16079,1,0,,,37,3,,
2022-07-29,MX_MIC_16080,1,0,,,12,1,,
2022-06-14,MX_MIC_16081,1,0,,,3,1,,
2022-08-30,MX_MIC_16082,1,0,,,274,2,,
2022-08-11,MX_MIC_16083,1,0,,,106,3,,
2022-08-30,MX_MIC_16084,2,0,,,34,0,,
2022-09-06,MX_MIC_16085,1,0,,,80,2,,
2022-08-15,MX_MIC_16086,1,0,,,6,5,,
2022-09-01,MX_MIC_16087,1,0,,,187,3,,
2022-09-13,MX_MIC_16088,1,0,,,687,13,,
2022-08-04,MX_MIC_16089,1,0,,,17,3,,
2022-07-31,MX_MIC_16090,1,0,,,18,1,,
2022-08-06,MX_MIC_16091,1,0,,,12,0,,
2022-02-06,MX_MIC_16092,0,1,,,2,1,,
2022-09-13,MX_MIC_16093,1,0,,,77,1,,
2022-02-22,MX_MIC_16094,1,0,,,6,2,,
2022-08-15,MX_MIC_16095,1,0,,,31,2,,
2022-08-10,MX_MIC_16096,0,1,,,3,2,,
2022-08-08,MX_MIC_16097,1,0,,,21,2,,
2022-09-01,MX_MIC_16098,1,0,,,121,2,,
2022-07-28,MX_MIC_16099,1,0,,,31,4,,
2022-08-17,MX_MIC_16100,1,1,,,40,6,,
2022-04-08,MX_MIC_16101,1,0,,,2,0,,
2022-09-14,MX_MIC_16102,2,0,,,3967,55,,
2022-08-22,MX_MIC_16103,1,0,,,36,1,,
2022-08-24,MX_MIC_16104,1,0,,,83,4,,
2022-08-10,MX_MIC_16105,1,0,,,23,5,,
2022-08-09,MX_MIC_16106,0,1,,,64,5,,
2022-09-12,MX_MIC_16107,1,0,,,694,15,,
2022-09-14,MX_MIC_16108,2,0,,,2443,27,,
2022-07-19,MX_MIC_16109,1,0,,,6,1,,
2022-08-30,MX_MIC_16110,1,0,,,197,10,,
2022-08-29,MX_MIC_16111,1,0,,,22,4,,
2022-09-09,MX_MIC_16112,1,0,,,1331,16,,
2022-08-09,MX_MIC_16113,2,0,,,21,1,,
2022-09-14,MX_MOR,9,0,,,39122,348,,
2022-08-30,MX_MOR_17001,1,0,,,291,2,,
2022-08-18,MX_MOR_17002,2,0,,,217,2,,
2022-08-29,MX_MOR_17003,1,0,,,138,10,,
2022-09-12,MX_MOR_17004,1,0,,,1265,10,,
2022-08-23,MX_MOR_17005,1,0,,,131,1,,
2022-09-14,MX_MOR_17006,2,0,,,6149,40,,
2022-09-14,MX_MOR_17007,4,0,,,12624,109,,
2022-09-14,MX_MOR_17008,1,0,,,1113,12,,
2022-08-15,MX_MOR_17009,1,0,,,150,1,,
2022-08-18,MX_MOR_17010,3,0,,,187,1,,
2022-09-14,MX_MOR_17011,1,0,,,5124,29,,
2022-09-14,MX_MOR_17012,1,0,,,1491,21,,
2022-09-10,MX_MOR_17013,2,0,,,352,4,,
2022-08-26,MX_MOR_17014,2,0,,,261,2,,
2022-08-29,MX_MOR_17015,1,0,,,312,3,,
2022-08-18,MX_MOR_17016,1,0,,,159,2,,
2022-09-06,MX_MOR_17017,1,0,,,827,13,,
2022-09-12,MX_MOR_17018,1,0,,,861,19,,
2022-09-12,MX_MOR_17019,1,0,,,207,4,,
2022-09-06,MX_MOR_17020,1,0,,,446,7,,
2022-08-24,MX_MOR_17021,8,0,,,194,2,,
2022-08-12,MX_MOR_17022,3,0,,,246,0,,
2022-08-08,MX_MOR_17023,4,0,,,35,0,,
2022-09-12,MX_MOR_17024,1,0,,,1040,8,,
2022-09-02,MX_MOR_17025,3,0,,,575,4,,
2022-08-30,MX_MOR_17026,1,0,,,160,1,,
2022-09-05,MX_MOR_17027,1,0,,,54,2,,
2022-09-06,MX_MOR_17028,1,0,,,777,11,,
2022-09-10,MX_MOR_17029,1,0,,,1271,12,,
2022-09-04,MX_MOR_17030,1,0,,,675,2,,
2022-09-12,MX_MOR_17031,1,0,,,1585,12,,
2022-08-30,MX_MOR_17032,1,0,,,48,0,,
2022-08-08,MX_MOR_17033,1,0,,,53,1,,
2022-08-24,MX_MOR_17034,1,0,,,19,1,,
2022-08-12,MX_MOR_17035,1,0,,,84,0,,
2022-09-14,MX_NAY,4,0,,,36884,299,,
2022-08-30,MX_NAY_18001,2,0,,,776,11,,
2022-08-28,MX_NAY_18002,1,0,,,198,8,,
2022-07-29,MX_NAY_18003,1,0,,,31,4,,
2022-09-06,MX_NAY_18004,1,0,,,1504,14,,
2022-07-22,MX_NAY_18005,1,0,,,16,0,,
2022-09-05,MX_NAY_18006,1,0,,,453,10,,
2022-09-03,MX_NAY_18007,1,0,,,106,2,,
2022-09-09,MX_NAY_18008,1,0,,,2151,10,,
2022-08-18,MX_NAY_18009,1,0,,,57,2,,
2022-09-06,MX_NAY_18010,0,1,,,214,7,,
2022-08-24,MX_NAY_18011,1,0,,,410,5,,
2022-09-13,MX_NAY_18012,1,0,,,720,8,,
2022-08-15,MX_NAY_18013,1,0,,,80,4,,
2022-09-07,MX_NAY_18014,1,0,,,125,3,,
2022-09-09,MX_NAY_18015,1,0,,,1613,31,,
2022-08-31,MX_NAY_18016,1,0,,,378,10,,
2022-09-14,MX_NAY_18017,4,0,,,22179,141,,
2022-09-12,MX_NAY_18018,1,0,,,483,9,,
2022-08-01,MX_NAY_18019,1,0,,,36,1,,
2022-09-13,MX_NAY_18020,1,0,,,5353,19,,
2022-09-14,MX_NLE,33,0,,,183946,1454,,
2022-08-04,MX_NLE_19001,1,0,,,35,0,,
2022-09-06,MX_NLE_19002,1,0,,,201,4,,
2022-07-25,MX_NLE_19003,1,0,,,13,1,,
2022-09-07,MX_NLE_19004,3,0,,,1108,9,,
2022-09-14,MX_NLE_19005,1,0,,,262,2,,
2022-09-14,MX_NLE_19006,2,0,,,20653,119,,
2022-08-23,MX_NLE_19007,1,0,,,50,4,,
2022-08-13,MX_NLE_19008,1,0,,,70,3,,
2022-09-14,MX_NLE_19009,2,0,,,5175,14,,
2022-09-13,MX_NLE_19010,1,0,,,836,3,,
2022-09-11,MX_NLE_19011,1,0,,,414,2,,
2022-09-13,MX_NLE_19012,1,0,,,2187,10,,
2022-07-30,MX_NLE_19013,1,0,,,109,0,,
2022-09-14,MX_NLE_19014,1,0,,,1110,2,,
2022-07-23,MX_NLE_19015,1,0,,,9,1,,
2022-08-19,MX_NLE_19016,2,0,,,66,3,,
2022-09-12,MX_NLE_19017,2,0,,,322,7,,
2022-09-13,MX_NLE_19018,4,0,,,8133,21,,
2022-09-14,MX_NLE_19019,1,0,,,2407,32,,
2022-08-17,MX_NLE_19020,1,0,,,63,1,,
2022-09-14,MX_NLE_19021,3,0,,,11681,69,,
2022-09-13,MX_NLE_19022,1,0,,,338,6,,
2022-09-05,MX_NLE_19023,1,0,,,64,0,,
2022-08-30,MX_NLE_19024,1,0,,,64,2,,
2022-09-05,MX_NLE_19025,1,0,,,1528,9,,
2022-09-14,MX_NLE_19026,3,0,,,23456,230,,
2022-08-12,MX_NLE_19027,1,0,,,19,1,,
2022-07-14,MX_NLE_19028,1,0,,,15,0,,
2022-09-01,MX_NLE_19029,1,0,,,70,1,,
2022-08-29,MX_NLE_19030,1,0,,,16,2,,
2022-09-13,MX_NLE_19031,5,0,,,8970,39,,
2022-09-09,MX_NLE_19032,1,0,,,141,2,,
2022-09-14,MX_NLE_19033,2,0,,,2307,18,,
2022-07-01,MX_NLE_19034,1,0,,,16,0,,
2022-09-04,MX_NLE_19035,1,0,,,39,0,,
2022-08-04,MX_NLE_19036,1,0,,,37,1,,
2022-07-28,MX_NLE_19037,1,0,,,149,2,,
2022-09-13,MX_NLE_19038,1,0,,,2329,27,,
2022-09-14,MX_NLE_19039,12,0,,,50626,543,,
2022-08-04,MX_NLE_19040,1,0,,,11,0,,
2022-09-13,MX_NLE_19041,1,0,,,3768,14,,
2022-08-03,MX_NLE_19042,1,0,,,15,1,,
2022-09-01,MX_NLE_19043,2,0,,,48,1,,
2022-09-14,MX_NLE_19044,1,0,,,3004,17,,
2022-09-12,MX_NLE_19045,2,0,,,1706,11,,
2022-09-14,MX_NLE_19046,3,0,,,14102,153,,
2022-09-05,MX_NLE_19047,1,0,,,964,6,,
2022-09-14,MX_NLE_19048,1,0,,,13322,50,,
2022-09-14,MX_NLE_19049,1,0,,,1813,9,,
2022-08-22,MX_NLE_19050,1,0,,,17,1,,
2022-09-04,MX_NLE_19051,1,0,,,85,1,,
2022-09-14,MX_OAX,7,0,,,64568,517,,
2022-07-15,MX_OAX_20001,1,0,,,5,0,,
2022-08-05,MX_OAX_20002,3,0,,,155,6,,
2022-01-21,MX_OAX_20003,1,0,,,1,0,,
2022-07-26,MX_OAX_20004,1,0,,,4,0,,
2022-08-26,MX_OAX_20005,1,0,,,259,3,,
2022-08-20,MX_OAX_20006,1,0,,,157,6,,
2022-02-08,MX_OAX_20007,1,0,,,2,0,,
2022-08-09,MX_OAX_20009,1,0,,,8,0,,
2022-09-05,MX_OAX_20010,1,0,,,821,6,,
2022-01-21,MX_OAX_20011,1,0,,,1,0,,
2022-08-03,MX_OAX_20012,1,0,,,9,0,,
2022-09-12,MX_OAX_20013,1,0,,,16,0,,
2022-09-13,MX_OAX_20014,1,0,,,1224,10,,
2022-02-25,MX_OAX_20015,1,0,,,1,0,,
2022-08-04,MX_OAX_20016,1,0,,,6,0,,
2022-07-26,MX_OAX_20017,1,0,,,4,1,,
2022-07-25,MX_OAX_20019,1,0,,,3,0,,
2022-07-25,MX_OAX_20020,1,0,,,6,0,,
2022-08-14,MX_OAX_20021,1,0,,,16,2,,
2022-07-25,MX_OAX_20022,1,0,,,5,0,,
2022-08-30,MX_OAX_20023,1,0,,,539,4,,
2022-01-13,MX_OAX_20024,1,0,,,2,0,,
2022-09-14,MX_OAX_20025,2,0,,,42,1,,
2022-08-10,MX_OAX_20026,1,0,,,14,0,,
2022-09-05,MX_OAX_20028,1,0,,,139,2,,
2022-07-06,MX_OAX_20029,1,0,,,1,0,,
2022-08-24,MX_OAX_20030,2,0,,,221,3,,
2022-06-27,MX_OAX_20031,1,0,,,11,1,,
2022-01-27,MX_OAX_20032,2,0,,,2,0,,
2022-08-08,MX_OAX_20033,1,0,,,77,2,,
2022-01-19,MX_OAX_20034,2,0,,,2,0,,
2022-08-21,MX_OAX_20035,1,0,,,30,0,,
2022-03-31,MX_OAX_20036,1,0,,,4,1,,
2022-03-14,MX_OAX_20037,1,0,,,4,0,,
2022-03-05,MX_OAX_20038,1,0,,,7,1,,
2022-09-04,MX_OAX_20039,1,0,,,1951,11,,
2022-03-10,MX_OAX_20040,1,0,,,2,0,,
2022-08-04,MX_OAX_20041,1,0,,,73,0,,
2022-09-07,MX_OAX_20042,1,0,,,181,1,,
2022-09-07,MX_OAX_20043,1,0,,,1437,14,,
2022-09-08,MX_OAX_20044,1,0,,,1096,6,,
2022-09-03,MX_OAX_20045,1,0,,,370,0,,
2022-07-22,MX_OAX_20046,1,0,,,3,1,,
2022-07-04,MX_OAX_20047,1,0,,,3,0,,
2022-07-10,MX_OAX_20048,1,0,,,1,0,,
2022-08-05,MX_OAX_20049,1,0,,,21,0,,
2022-03-06,MX_OAX_20050,1,0,,,2,0,,
2022-06-24,MX_OAX_20051,1,0,,,2,0,,
2022-08-01,MX_OAX_20052,1,0,,,109,1,,
2022-07-20,MX_OAX_20053,1,0,,,5,0,,
2022-08-01,MX_OAX_20054,1,0,,,7,1,,
2022-08-17,MX_OAX_20055,1,0,,,8,0,,
2022-09-09,MX_OAX_20057,2,0,,,485,5,,
2022-07-31,MX_OAX_20058,1,0,,,11,0,,
2022-09-09,MX_OAX_20059,1,0,,,695,4,,
2022-01-28,MX_OAX_20061,1,0,,,2,0,,
2022-08-17,MX_OAX_20062,1,0,,,4,0,,
2022-09-02,MX_OAX_20063,1,0,,,99,1,,
2022-08-16,MX_OAX_20064,1,0,,,7,1,,
2022-08-15,MX_OAX_20065,1,0,,,3,0,,
2022-07-28,MX_OAX_20066,1,0,,,13,0,,
2022-09-14,MX_OAX_20067,1,0,,,20753,81,,
2022-09-12,MX_OAX_20068,3,0,,,614,1,,
2022-07-20,MX_OAX_20070,1,0,,,26,0,,
2022-07-11,MX_OAX_20071,1,0,,,6,0,,
2022-09-04,MX_OAX_20072,1,0,,,108,1,,
2022-09-05,MX_OAX_20073,0,1,,,160,12,,
2022-07-14,MX_OAX_20075,1,0,,,6,0,,
2022-08-10,MX_OAX_20076,1,0,,,6,0,,
2022-08-19,MX_OAX_20077,1,0,,,55,0,,
2022-07-05,MX_OAX_20078,1,0,,,8,0,,
