"","date","location_key","new_persons_vaccinated","cumulative_persons_vaccinated","new_persons_fully_vaccinated","cumulative_persons_fully_vaccinated","new_vaccine_doses_administered","cumulative_vaccine_doses_administered","new_persons_vaccinated_pfizer","cumulative_persons_vaccinated_pfizer","new_persons_fully_vaccinated_pfizer","cumulative_persons_fully_vaccinated_pfizer","new_vaccine_doses_administered_pfizer","cumulative_vaccine_doses_administered_pfizer","new_persons_vaccinated_moderna","cumulative_persons_vaccinated_moderna","new_persons_fully_vaccinated_moderna","cumulative_persons_fully_vaccinated_moderna","new_vaccine_doses_administered_moderna","cumulative_vaccine_doses_administered_moderna","new_persons_vaccinated_janssen","cumulative_persons_vaccinated_janssen","new_persons_fully_vaccinated_janssen","cumulative_persons_fully_vaccinated_janssen","new_vaccine_doses_administered_janssen","cumulative_vaccine_doses_administered_janssen","new_persons_vaccinated_sinovac","total_persons_vaccinated_sinovac","new_persons_fully_vaccinated_sinovac","total_persons_fully_vaccinated_sinovac","new_vaccine_doses_administered_sinovac","total_vaccine_doses_administered_sinovac"
"9300",2022-08-25,"IL_Z_1263",0,4876,0,4729,0,9605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9301",2022-08-26,"IL_Z_1263",0,4876,0,4729,0,9605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9302",2022-08-27,"IL_Z_1263",0,4876,0,4729,0,9605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9303",2022-08-28,"IL_Z_1263",0,4876,0,4729,0,9605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9304",2022-08-29,"IL_Z_1263",0,4876,0,4729,0,9605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9305",2022-08-30,"IL_Z_1263",0,4876,0,4729,0,9605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9306",2022-08-31,"IL_Z_1263",0,4876,0,4729,0,9605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9307",2022-09-01,"IL_Z_1263",0,4876,0,4729,0,9605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9308",2022-09-02,"IL_Z_1263",0,4876,0,4729,0,9605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9309",2022-09-03,"IL_Z_1263",0,4876,0,4729,0,9605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9310",2022-09-04,"IL_Z_1263",0,4876,0,4729,0,9605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9311",2022-09-05,"IL_Z_1263",0,4876,0,4729,0,9605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9312",2022-09-06,"IL_Z_1263",0,4876,0,4729,0,9605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9313",2022-09-07,"IL_Z_1263",0,4876,0,4729,0,9605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9314",2022-09-08,"IL_Z_1263",0,4876,0,4729,0,9605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9315",2022-09-09,"IL_Z_1263",0,4876,0,4729,0,9605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9316",2022-09-10,"IL_Z_1263",0,4876,0,4729,0,9605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9317",2022-09-11,"IL_Z_1263",0,4876,0,4729,0,9605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9318",2022-07-29,"IL_Z_1274",0,2361,1,2264,1,4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9319",2022-07-30,"IL_Z_1274",0,2361,0,2264,0,4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9320",2022-07-31,"IL_Z_1274",0,2361,0,2264,0,4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9321",2022-08-01,"IL_Z_1274",0,2361,0,2264,0,4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9322",2022-08-02,"IL_Z_1274",0,2361,0,2264,0,4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9323",2022-08-03,"IL_Z_1274",0,2361,0,2264,0,4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9324",2022-08-04,"IL_Z_1274",0,2361,0,2264,0,4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9325",2022-08-05,"IL_Z_1274",0,2361,0,2264,0,4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9326",2022-08-06,"IL_Z_1274",0,2361,0,2264,0,4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9327",2022-08-07,"IL_Z_1274",0,2361,0,2264,0,4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9328",2022-08-08,"IL_Z_1274",0,2361,0,2264,0,4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9329",2022-08-09,"IL_Z_1274",0,2361,0,2264,0,4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9330",2022-08-10,"IL_Z_1274",0,2361,0,2264,0,4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9331",2022-08-11,"IL_Z_1274",0,2361,0,2264,0,4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9332",2022-08-12,"IL_Z_1274",0,2361,0,2264,0,4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9333",2022-08-13,"IL_Z_1274",0,2361,0,2264,0,4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9334",2022-08-14,"IL_Z_1274",0,2361,0,2264,0,4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9335",2022-08-15,"IL_Z_1274",0,2361,0,2264,0,4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9336",2022-08-16,"IL_Z_1274",0,2361,0,2264,0,4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9337",2022-08-17,"IL_Z_1274",0,2361,0,2264,0,4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9338",2022-08-18,"IL_Z_1274",0,2361,0,2264,0,4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9339",2022-08-19,"IL_Z_1274",0,2361,0,2264,0,4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9340",2022-08-20,"IL_Z_1274",0,2361,0,2264,0,4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9341",2022-08-21,"IL_Z_1274",0,2361,0,2264,0,4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9342",2022-08-22,"IL_Z_1274",0,2361,0,2264,0,4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9343",2022-08-23,"IL_Z_1274",0,2361,0,2264,0,4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9344",2022-08-24,"IL_Z_1274",0,2361,0,2264,0,4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9345",2022-08-25,"IL_Z_1274",0,2361,0,2264,0,4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9346",2022-08-26,"IL_Z_1274",0,2361,0,2264,0,4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9347",2022-08-27,"IL_Z_1274",0,2361,0,2264,0,4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9348",2022-08-28,"IL_Z_1274",0,2361,0,2264,0,4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9349",2022-08-29,"IL_Z_1274",0,2361,0,2264,0,4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9350",2022-08-30,"IL_Z_1274",0,2361,0,2264,0,4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9351",2022-08-31,"IL_Z_1274",0,2361,0,2264,0,4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9352",2022-09-01,"IL_Z_1274",0,2361,0,2264,0,4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9353",2022-09-02,"IL_Z_1274",0,2361,0,2264,0,4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9354",2022-09-03,"IL_Z_1274",0,2361,0,2264,0,4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9355",2022-09-04,"IL_Z_1274",0,2361,0,2264,0,4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9356",2022-09-05,"IL_Z_1274",0,2361,0,2264,0,4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9357",2022-09-06,"IL_Z_1274",0,2361,0,2264,0,4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9358",2022-09-07,"IL_Z_1274",0,2361,0,2264,0,4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9359",2022-09-08,"IL_Z_1274",0,2361,0,2264,0,4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9360",2022-09-09,"IL_Z_1274",0,2361,0,2264,0,4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
